path	bytes	sha256	first_commit	first_date	last_commit	last_date	current_control	current_frontier	founding_source	frozen_manifest	historical_or_pre_july	active_regrade	hits_broad_phi_depth	hits_pointwise_or_physical_phi	hits_independent_phi_variation	hits_endpoint_difference	hits_selection_or_ownership	hits_presentation_or_factorization	hits_stationary_killing	hits_supplied_conditional	hits_placeholder_or_arbitrary
udt_relational_pair_depth_realization_audit_2026-07-24/verify_repository_gates.py	14634	c2456809f36b1fa26f1d46171de4e963bec4bf4629fbad79864190fa7db1e449	6f3c5cab4b40837d84470f84937e71e814f8e3a4	2026-07-24T13:50:13-04:00	6f3c5cab4b40837d84470f84937e71e814f8e3a4	2026-07-24T13:50:13-04:00	NO	NO	NO	NO	NO	YES	20	0	0	0	2	0	0	1	0
udt_relative_angular_area_shape_selector_audit_2026-07-23/AUDIT_REPORT.md	8717	ad142150e340fe43b300f9ea1ec6547232007a9bebff9e6e7bf9aa77f6a0b004	758f16e9330d5ba054c6bcd694c29a9340c315b5	2026-07-23T13:22:46-04:00	758f16e9330d5ba054c6bcd694c29a9340c315b5	2026-07-23T13:22:46-04:00	NO	NO	NO	NO	NO	YES	5	0	0	0	0	0	0	0	0
udt_relative_angular_area_shape_selector_audit_2026-07-23/COMPLETENESS_SCOPE.tsv	1143	dfa94731dca752c2ed27df6fce3c8dc06802832c473278cc0d3719023db484b0	758f16e9330d5ba054c6bcd694c29a9340c315b5	2026-07-23T13:22:46-04:00	758f16e9330d5ba054c6bcd694c29a9340c315b5	2026-07-23T13:22:46-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	0	0
udt_relative_angular_area_shape_selector_audit_2026-07-23/PREMISE_LEDGER.tsv	1437	5c16217652ed580b9b7b1f0b91d2bb46cab7291df770dfbc5b3c39487cd2790b	cabb61a1f943b667fe2c2898531e365265588f05	2026-07-23T13:10:24-04:00	cabb61a1f943b667fe2c2898531e365265588f05	2026-07-23T13:10:24-04:00	NO	NO	NO	NO	NO	YES	3	0	0	0	0	0	0	1	0
udt_relative_angular_area_shape_selector_audit_2026-07-23/PREREGISTRATION.md	5152	898c8168a46f42be108a2a1202fe567710647f6a45ed5d1583d887d876c4ff75	cabb61a1f943b667fe2c2898531e365265588f05	2026-07-23T13:10:24-04:00	cabb61a1f943b667fe2c2898531e365265588f05	2026-07-23T13:10:24-04:00	NO	NO	NO	NO	NO	YES	5	0	1	0	1	0	0	0	0
udt_relative_angular_area_shape_selector_audit_2026-07-23/derive_relative_angular_area_shape_selector.py	31886	0b126c76e6c1a04e3b1d9e4fd1931511afbf03ba16e0dc781888bcb70a0c1ce6	758f16e9330d5ba054c6bcd694c29a9340c315b5	2026-07-23T13:22:46-04:00	758f16e9330d5ba054c6bcd694c29a9340c315b5	2026-07-23T13:22:46-04:00	NO	NO	NO	NO	NO	YES	6	0	0	0	1	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/ADVERSARIAL_REVIEW_REQUEST.md	1703	9ca54151704df17a2564bc810f063e6ffcea42950c5f950c316c3fde926ff84d	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	1	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/AUDIT_REPORT.md	4965	2b7416196476354244de2cff9a6da3741038c973e2556aa0ef479fe7b37559fc	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	14	0	1	0	2	2	0	3	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/CATCH_PROOFS.tsv	723	8f5f5e274b0a3f8e999bdce5ddbc3c6fe262b0d17ef9d2cf9ff775a1377ebd80	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	2	0	1	0	0	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/COMPLETENESS_MAP.md	1349	13ca96978b52056efd8d998b826be84a2cee57e321903894889e9c6131631ff5	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	4	0	0	0	0	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/EXACT_DERIVATION.md	6678	beca8e6c5ae30ec8b834b57a1aca007a959bdcbbf01bb95c1963f9d7a15baaff	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	14	0	1	0	2	2	0	1	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/FAMILY_COMPATIBILITY_LEDGER.tsv	1138	b57d830691b6c622b3a53386a47a404347e0de92c7ab6b70772fafed72c6d5c3	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	3	0	0	0	0	1	0	2	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/FOUR_GATES.md	1162	c2a7c2ad25435497592e2f9fd677ab4bb858da4d4618e0875f44f03421f6187a	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	1	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/FRESH_ADVERSARIAL_REVIEW.md	8156	286c082c510cc930dddf9662463f5039fa34366cd4b9d1e74c811308a2cd2934	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	7	1	3	0	5	1	0	1	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/JET_STRATUM_UNIVERSE.tsv	1478	8cc02452b9853f5101cc36a348b957c50bcfbe12b9d9e54062e77c79be9e0788	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	NO	NO	NO	NO	NO	YES	8	0	0	0	0	0	0	4	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/LAY_REPORT.md	2176	24bc644ab556e413b023fb41b88816911c762eff9329b653aa9074d0dae00706	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	7	0	0	0	1	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/OBSERVABLE_UNIVERSE.tsv	1321	8f796f6ba6009ec48a13533c7d25deda33b48d510137050fcc2ae75ee41353b3	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	NO	NO	NO	NO	NO	YES	3	0	0	0	0	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/OWNERSHIP_ARCHITECTURE_UNIVERSE.tsv	991	8905a0602cde87a1d368f5763695bc0ea7edd861d3d11c7454f8c69607bc8b84	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	NO	NO	NO	NO	NO	YES	5	0	1	0	0	2	0	2	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/PREMISE_LEDGER.tsv	1651	485a77e28cf4a09db83c1c5e2dc33cf230b180899900f4987f7b2997626bcc32	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	NO	NO	NO	NO	NO	YES	6	1	1	0	1	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/PREREGISTRATION.md	7799	c951b01d7f1503f545c4eaa84602d85220095eccc70222c02aa5cbcbd79d303f	7c99952f7f2a0878cf212b48d540abba873df23b	2026-08-04T23:04:07-04:00	7c99952f7f2a0878cf212b48d540abba873df23b	2026-08-04T23:04:07-04:00	NO	NO	NO	NO	NO	YES	23	1	2	0	1	0	0	2	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/REALIZATION_FAMILY_UNIVERSE.tsv	1321	05124a74c8e291d85f232f1c4ee6c6ed23622cbf5ac10ec9bae0f9907d39becb	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	NO	NO	NO	NO	NO	YES	1	0	1	0	0	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/RESULT.json	8345	3490a7ae8d61129b235cd2f4583b3e69bf900eece2359683acfcd0639460de58	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	6	0	0	0	1	2	0	4	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/REVIEW_CLOSURE.md	1043	fa39fc1a40f7dde7cced6fd68d25643b2c65bf775b6020e3c8c75750a417a451	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	2	1	1	0	1	0	0	1	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/SOURCE_ADJUDICATION.tsv	5352	18e717b0d2bd055397cb05a5f9f8809f27103d9f9fbfd72a566f88b68a1ee4e1	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	322226122b33307e290a22588f81fa88b245ac4b	2026-08-04T23:08:01-04:00	NO	NO	NO	NO	NO	YES	2	0	1	0	1	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/STATUS_LEDGER.tsv	1868	db34443e046507a177aecc8037bebd63855d99c74ee9aa22c2ca148ae8004b46	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	4	0	1	0	0	2	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/VERIFICATION_RESULT.json	4162	368ae35c605de45f7aba90d69c9cffe95c63104cdd3d855acd4439dece4ce8e2	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	3	0	1	0	0	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/derive_same_solution.py	15017	6c787142ed1101bb8d70339a3f063085763900c264c234cfe65b89f55099b10f	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	6	0	0	0	1	1	0	3	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/independent_same_solution.py	8057	3e54d44b1760a9aa011e7e85126f6d2ba034472b9dc1c5fe21dd89ce96126da6	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	3	0	1	0	0	0	0	0	0
udt_same_solution_phi_curvature_compatibility_audit_2026-08-04/verify_audit.py	12818	c8f5c3d3b308e8f87dcb3c03e96e889bb9c0effe2e0ec56cfbd3513d383387fd	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	12eb52a01ae6598dc8fd78e095c522cefbaa913b	2026-08-04T23:26:12-04:00	NO	NO	NO	NO	NO	YES	4	0	2	0	2	2	0	0	0
udt_scientific_arc_recovery_checkpoint_2026-08-04/BANKABLE_STRUCTURE_AND_OPEN_JOINTS.tsv	5175	d2907814952ebad57539f36e005b0e9ba4331b278c4df41f5901b10619dd8903	bca35bc32bdbdd8a10d89b3242bd54cb8a9cbab9	2026-08-04T16:05:58-04:00	bca35bc32bdbdd8a10d89b3242bd54cb8a9cbab9	2026-08-04T16:05:58-04:00	NO	NO	NO	NO	NO	YES	5	0	0	0	1	0	0	0	0
udt_scientific_arc_recovery_checkpoint_2026-08-04/FRESH_ADVERSARIAL_REVIEW.md	2578	b673b1d24731ad75306f147be6e48f2f45ea570c8d86d16b0b149ea709aad054	43c1aec15f77423110b931ea4b48b3ef80271de6	2026-08-04T16:17:26-04:00	43c1aec15f77423110b931ea4b48b3ef80271de6	2026-08-04T16:17:26-04:00	NO	NO	NO	NO	NO	YES	3	0	0	0	1	0	0	0	0
udt_scientific_arc_recovery_checkpoint_2026-08-04/OVERVIEW_AND_ROUTE_MAP.md	7621	b25743bc421a1b4a439027cdadb052f14fc0ed78caf0022741f43ecd18bf7720	bca35bc32bdbdd8a10d89b3242bd54cb8a9cbab9	2026-08-04T16:05:58-04:00	bca35bc32bdbdd8a10d89b3242bd54cb8a9cbab9	2026-08-04T16:05:58-04:00	NO	NO	NO	NO	NO	YES	3	0	0	0	1	0	0	0	0
udt_scientific_arc_recovery_checkpoint_2026-08-04/PREREGISTRATION.md	4377	40252af678566265b1a9189e679ea59038043f0b8cd6738c260a1237ec954a8b	4b6c4c0547efa1ac2484e43c2cff965ef1893ed8	2026-08-04T15:58:11-04:00	4b6c4c0547efa1ac2484e43c2cff965ef1893ed8	2026-08-04T15:58:11-04:00	NO	NO	NO	NO	NO	YES	3	0	1	0	0	0	0	0	1
udt_scientific_arc_recovery_checkpoint_2026-08-04/SCIENTIFIC_ARC_CHECKPOINT.md	12426	70b7dcb1d43fc7425b6687dff74ee6d5f11205253021ae0bc19cd47f6a3c7b89	bca35bc32bdbdd8a10d89b3242bd54cb8a9cbab9	2026-08-04T16:05:58-04:00	43c1aec15f77423110b931ea4b48b3ef80271de6	2026-08-04T16:17:26-04:00	NO	NO	NO	NO	NO	YES	11	0	1	0	0	0	0	0	0
udt_scientific_arc_recovery_checkpoint_2026-08-04/verify_checkpoint.py	10146	e1121c8307a905a338fba1a5c978e80c3022e43102702684a2b560101d4e5b1e	bca35bc32bdbdd8a10d89b3242bd54cb8a9cbab9	2026-08-04T16:05:58-04:00	43c1aec15f77423110b931ea4b48b3ef80271de6	2026-08-04T16:17:26-04:00	NO	NO	NO	NO	NO	YES	6	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/CURRENT_STATUS_LEDGER.tsv	4187	61375aef91e0457cfcc2d37f8cba51b56b35d2acfcee03b7f87e5d66d4146f81	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	bc802bb0ec3b612f841963cc471440fc88741bbf	2026-07-23T18:24:58-04:00	NO	NO	NO	NO	NO	YES	8	0	0	0	2	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/METRIC_TO_FRONTIER_MAP.tsv	2947	8aa6c335b99f77f2a790107100ed40f379a83954e7abc096cd4f6ddaa90994ba	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	ec2498cf4abba68eafdd74538f3f526f98899e7d	2026-07-23T17:17:48-04:00	NO	NO	NO	NO	NO	YES	5	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/POST_COMMIT_AUDIT_PREREGISTRATION.md	4087	54bc8c8436f29bfd404f5a38e03f9d3f4b6638f30800151e049c5bf91407f7a4	67d5b1dee23e471cadc2cbbfd7244165edb96b6e	2026-07-23T17:15:06-04:00	67d5b1dee23e471cadc2cbbfd7244165edb96b6e	2026-07-23T17:15:06-04:00	NO	NO	NO	NO	NO	YES	3	0	0	0	0	0	0	1	0
udt_scientific_consolidation_checkpoint_2026-07-23/POST_COMMIT_AUDIT_REPORT.md	2856	83a10145cd6719afc5add26d540d09bd4f47d11c154183f622b1350423995937	ec2498cf4abba68eafdd74538f3f526f98899e7d	2026-07-23T17:17:48-04:00	ec2498cf4abba68eafdd74538f3f526f98899e7d	2026-07-23T17:17:48-04:00	NO	NO	NO	NO	NO	YES	5	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/PREREGISTERED_STATUS_CONTRACT.tsv	1954	aad6f46bad384972b1d9f6cd1ec9b6927cfdf40a5099ce6c3171ae8286ed080f	b200b0a387969afa1d44558e3388672c405d3010	2026-07-23T16:36:08-04:00	b200b0a387969afa1d44558e3388672c405d3010	2026-07-23T16:36:08-04:00	NO	NO	NO	NO	NO	YES	8	0	0	0	2	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/PREREGISTRATION.md	4197	c1aa39cc8f4beff55acf6a6dc496f07d9ffb86fb4e77fa28a6aa691ed44a6583	b200b0a387969afa1d44558e3388672c405d3010	2026-07-23T16:36:08-04:00	b200b0a387969afa1d44558e3388672c405d3010	2026-07-23T16:36:08-04:00	NO	NO	NO	NO	NO	YES	6	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/REGRESSION_GUARD_LEDGER.tsv	2976	8a06c5abad7411b02872322e95db71c867e1753ab0d6ce6a4a04a3955de6c426	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	1	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/SCIENTIFIC_CHECKPOINT.md	5684	47900841cb9177fb3909ed74c33408382d3941bcc5eb55a502a6fbe3e03157bc	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	ec2498cf4abba68eafdd74538f3f526f98899e7d	2026-07-23T17:17:48-04:00	NO	NO	NO	NO	NO	YES	14	1	0	0	2	0	0	1	0
udt_scientific_consolidation_checkpoint_2026-07-23/SOURCE_STATUS_BINDINGS.tsv	4228	028d60bf7dd936fe5f73cedf2b52c94ce7759597131d08803b16894a1064b3b6	ec2498cf4abba68eafdd74538f3f526f98899e7d	2026-07-23T17:17:48-04:00	bc802bb0ec3b612f841963cc471440fc88741bbf	2026-07-23T18:24:58-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	1	0
udt_scientific_consolidation_checkpoint_2026-07-23/ZERO_CONTEXT_REHEARSAL_OUTPUT.md	948	e99f2fcec1cb6d77de840a5f1b37a72d6c8e9bcce9b912774d8910e1a6ce2140	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	bc802bb0ec3b612f841963cc471440fc88741bbf	2026-07-23T18:24:58-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/ZERO_CONTEXT_REHEARSAL_PROMPT.md	931	3384ada6b6c4ee0cdf55f7e16e99684fb5179b784da3ec270b2cf9a5481e4d25	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/ZERO_STATE_REHEARSAL_RESULT.json	2940	e0a43d63eb4e039047831577cf7997dd7deef311bdb937c3751773b448044cf4	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	bc802bb0ec3b612f841963cc471440fc88741bbf	2026-07-23T18:24:58-04:00	NO	NO	NO	NO	NO	YES	6	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/rehearse_startup_zero_state.py	6875	89d42158a0d1e30a09339a987cca2badff16cdb84808eb9e89f68571e20a29aa	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	bc802bb0ec3b612f841963cc471440fc88741bbf	2026-07-23T18:24:58-04:00	NO	NO	NO	NO	NO	YES	6	0	0	0	0	0	0	0	0
udt_scientific_consolidation_checkpoint_2026-07-23/verify_checkpoint_independent.py	15868	d636fe164999a6c09ee6b7bb9a18135003f4b2798043740575f17a50b6137e35	0b060b4a98164b0959374979203b1fbd81b6d712	2026-07-23T16:47:09-04:00	bc802bb0ec3b612f841963cc471440fc88741bbf	2026-07-23T18:24:58-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	0	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/AUDIT_REPORT.md	6262	d9d5c9e609eaba018cb3b5a41f9482b381ac3f0eb5c0944544ab74b542ceaea5	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	5	0	0	0	2	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/CATCH_PROOFS.tsv	1772	1d97d7a67380826801fcd9e5483605db8d777a7183e43d50fac8490cddfd3218	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	4	0	0	0	0	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/COMPLETENESS_MAP.md	1640	c82cb13d6f16bb3e73f69adc4cbb269c82472c1703e91d0c52ab1b479336d64a	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	4	0	0	0	1	0	0	2	0
udt_second_jet_curvature_solder_atlas_2026-08-04/DEPTH_STRATUM_LEDGER.tsv	350	83b91e3c28305625930f398cfba80a8fe7543871656bfb97df17daed560383a8	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	1	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/EXACT_DERIVATION.md	8422	87dacc657f426d321f4dbc3186adb5d2f886bbddc138638f69fa5d0c531dd9b9	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	8	0	0	0	1	0	0	2	0
udt_second_jet_curvature_solder_atlas_2026-08-04/FOUR_GATES.md	1353	af1ebb0e07817e5e446592485132e82db625869d14925797166e15bcc7fbb344	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	1	0
udt_second_jet_curvature_solder_atlas_2026-08-04/FRESH_ADVERSARIAL_REVIEW.md	1822	f181f1c86209facf392749e253a8781a1919d45e444bb9edffe667e3b311b79b	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	0	0	0	1	0
udt_second_jet_curvature_solder_atlas_2026-08-04/HYPOTHESIS_LEDGER.tsv	1123	8080a4e34329167eb14775228c65714ddb0f8b0077ec735bfc4d03c563f72a96	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	0	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/INDEPENDENT_RESULT.json	5991	3df71b52488f0b1c2866043b479983314cb891e1502af1d660b50e11cac4a437	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/JOINT_OWNERSHIP_LEDGER.tsv	573	34a00fa3a37d5f36a71ffc3a4bda6be6d0b84e02e8871c625919c14c1941a295	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	0	0	0	1	0
udt_second_jet_curvature_solder_atlas_2026-08-04/LAY_REPORT.md	2203	799df62a96d0a5e59189e1cc14a7294171dbdd4ada6a5a1190f2af212d01c81d	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	7	0	0	0	1	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/OBSERVABLE_UNIVERSE.tsv	1430	78b83b3e0241cd05fdc8863879f899ee920bd89a4db3ce08e6d6e1c7d8595d23	da8379f2be580aa363aefc8238687645839d67f9	2026-08-04T22:32:56-04:00	da8379f2be580aa363aefc8238687645839d67f9	2026-08-04T22:32:56-04:00	NO	NO	NO	NO	NO	YES	3	0	0	0	0	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/OPERATION_LEDGER.tsv	1902	547217dbda8370dbb97bcdc3ee295ed90055950d85ef37a8e53f4c6e3ed0ec14	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	1	0
udt_second_jet_curvature_solder_atlas_2026-08-04/PACKAGE_MANIFEST.tsv	3128	ecd0c338db4708f681a9dac960dfd2bc58a30eea0bd56ec2e830e669ff9df886	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	a353af410e84abc1982401d9367e0845a1b1458d	2026-08-04T22:58:22-04:00	NO	NO	NO	NO	NO	YES	1	0	0	0	0	0	0	0	0
udt_second_jet_curvature_solder_atlas_2026-08-04/PREMISE_LEDGER.tsv	1958	9ac955275c2a486bc4436321114915d7790c893e02036978e2a221339198ae1e	da8379f2be580aa363aefc8238687645839d67f9	2026-08-04T22:32:56-04:00	da8379f2be580aa363aefc8238687645839d67f9	2026-08-04T22:32:56-04:00	NO	NO	NO	NO	NO	YES	2	0	0	0	0	0	0	0	0
