stratum_id	shell	coordinate_time	phi_gradient	angular_shape	shift_value_rank	angular_first_rank	shift_first_rank	collective_Hessian_rank	constructive_attempts	classification	status_replicate_0	status_replicate_1	flat_attempts	pair_screen_zero_attempts	tidal_repeated_attempts	tidal_repeated_nonzero_attempts	curvature_operator_ranks
P02S08353	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08354	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08355	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08356	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08357	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08358	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08359	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	1	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08360	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08361	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08362	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08363	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08364	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08365	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08366	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08367	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08368	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08369	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08370	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08371	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08372	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08373	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08374	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08375	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08376	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08377	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08378	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08379	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	2	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08380	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08381	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08382	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08383	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08384	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08385	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08386	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08387	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08388	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08389	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08390	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08391	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08392	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08393	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08394	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08395	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08396	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08397	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08398	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08399	1.0	DYNAMIC_4D	SPACELIKE	DIAGONAL_ANISOTROPIC	2	3	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08400	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	3
P02S08401	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08402	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08403	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08404	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08405	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08406	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08407	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08408	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08409	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08410	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08411	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08412	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08413	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08414	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08415	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08416	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08417	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08418	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08419	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	0	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08420	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08421	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08422	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08423	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08424	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08425	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08426	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08427	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08428	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08429	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08430	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08431	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08432	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08433	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08434	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08435	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08436	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08437	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08438	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08439	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	1	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08440	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08441	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08442	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08443	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08444	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08445	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08446	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08447	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08448	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08449	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08450	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08451	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08452	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08453	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08454	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08455	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08456	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08457	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08458	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08459	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	2	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08460	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08461	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08462	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08463	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08464	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08465	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08466	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08467	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08468	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08469	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08470	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08471	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08472	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08473	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08474	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08475	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08476	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08477	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	4	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08478	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	4	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08479	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	0	3	4	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08480	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	3
P02S08481	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08482	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08483	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	0	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08484	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08485	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08486	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08487	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	1	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08488	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08489	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08490	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08491	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	2	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08492	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08493	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08494	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08495	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	3	8	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S08496	1.0	DYNAMIC_4D	SPACELIKE	SHEARED	1	0	4	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
