key	tensor	eigenvalue_error	spectral_block_projector_defect	candidate_2plane_projector_defect	production_structure	independent_structure	discrete_diagnostics_agree	pass
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	6.1810455448396695e-08	6.5580376856119331e-08	4.6218984798556855e-08	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	2.2474351213386257e-08	1.340277487860119e-07	9.6042721576803155e-08	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	9.4499778557910474e-09	7.9203058245253556e-08	5.6637738305007667e-08	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	4.2421779103407609e-08	4.7338684604437923e-08	4.5725828033244938e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	4.061350055990353e-08	4.0401094961597134e-07	2.9433137233105633e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	1.0116882859234622e-08	4.3463488429095053e-07	3.4388984134315867e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S44_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	4.6418121651958799e-08	7.7409124216211183e-08	7.4350376908808941e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	5.0691239539268906e-08	1.6618401269202942e-08	4.6422884656764602e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	2.1304991160153719e-08	5.293178034039182e-08	3.744275302767435e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	9.3741974530048289e-09	1.3462017518469865e-07	7.4092015927292455e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	5.0817125285540499e-08	1.6809452166325464e-08	5.4336295537482277e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.1323505183801217e-08	4.8836298761648615e-08	3.4524786334589956e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	9.3936046025033804e-09	1.3311798073954015e-07	7.3257627432253993e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	5.0553138009057363e-08	1.6963106769013115e-08	4.8823996485341684e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.1274439654384025e-08	5.7602523866777398e-08	4.0762065750728533e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	9.3527917702229679e-09	1.3620413466059068e-07	7.5685076026259312e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	5.0086117142633668e-08	1.5333426506894197e-08	3.036080008967545e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.0950174151046497e-08	3.3295452758797492e-08	2.3396608446374487e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	9.0764850982361089e-09	1.3986593765246561e-07	6.9038188978300955e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	5.0805507134654704e-08	1.5713365596291813e-08	3.5991066026747987e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.1184846432653615e-08	3.0993152157184189e-08	2.174430853629651e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	9.1218187031616438e-09	1.3839112758897962e-07	6.9699550917803388e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	5.0537387608073914e-08	1.502868622178366e-08	2.5667065610982747e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.1019846252468e-08	3.5778090601161246e-08	2.5147149572477912e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	9.0345262104829516e-09	1.3985355105957994e-07	6.8361850022250019e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	2.9895243769395563e-07	1.3168967690284871e-07	6.0064849922960409e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	1.4007202697730037e-07	1.2976588559904698e-07	3.9717519816747603e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	3.4087927425208164e-08	1.9744154586949332e-07	1.3681640955790664e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	3.0953161866964507e-07	1.3167729007896069e-07	5.9069339656118567e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	1.4182128732498356e-07	1.4814105107894279e-07	3.4572987466499062e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	3.3297143431365583e-08	1.3782781794332392e-07	9.4096311070988734e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	2.9186977879014364e-07	1.3070599802016507e-07	6.4177406759825211e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	1.3913876861781915e-07	1.1732377959031618e-07	5.0293604200011213e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	3.3321201506342213e-08	1.9799621602617529e-07	1.3641229728991853e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	2.3940645099695956e-07	1.1121961421943789e-07	2.3402849601961261e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	1.1480681616493627e-07	1.6293969001396674e-07	2.2747995533060827e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	4.2327013161785887e-09	2.9273011937781295e-08	1.5589803009139306e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	2.6393342422714738e-07	1.0272651725737153e-07	1.579642175638719e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	1.2189227382997103e-07	1.4621970282786671e-07	2.5970013031982837e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	9.798511890757311e-09	3.0652418755851064e-08	1.645824885680522e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	2.4099828666024337e-07	9.7750034375719201e-08	1.7028554248877106e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	1.1426732454689059e-07	1.4511235407638778e-07	2.746547767676933e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	4.0449180810364638e-09	2.2413023743103676e-08	1.6317171729879514e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	5.1780920662380936e-08	1.6274180584149226e-08	7.8355037500904369e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	2.1175229902858916e-08	5.9875479356080636e-08	4.2544907989663801e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	9.5515989007033397e-09	1.9677440277036679e-07	9.6385128999876019e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	5.2366274205795094e-08	1.4921185059468245e-08	6.8242924866227998e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.1301855501754119e-08	4.5474052662690187e-08	3.2190204312256676e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	9.6364184340447245e-09	1.8662431222155855e-07	9.5862497480113436e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	5.1293028935361917e-08	1.7930118188329259e-08	1.0467013640044007e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.104066060271137e-08	7.5305904314757955e-08	5.3469476428055485e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	9.45922088574358e-09	2.0748509072314206e-07	1.050239184008251e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	4.8979095224055413e-08	9.817227421172764e-09	1.6335912710403449e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	1.9658625505236671e-08	2.6294873914846045e-08	1.8575604595324805e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	8.4128793861881768e-09	2.9432847765415332e-07	7.8087429768961736e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	5.1786598453951171e-08	1.226501498543264e-08	5.1056808639950617e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.0510859510824986e-08	1.5649440459366056e-08	1.0987629695954203e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	8.5712311657937246e-09	2.67914435926807e-07	8.0936988735570619e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	5.072921294146937e-08	1.0785989916020017e-08	3.891829107461813e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	1.9936347905868956e-08	3.7533168592904849e-08	2.6489659985326556e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S44_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	8.2550778886247844e-09	3.1328667033075288e-07	7.5179032912048389e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	6.3509370318293179e-08	6.929232891636325e-08	5.5138563234603124e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	4.3748943301391563e-08	1.283259357309261e-07	9.17287297897471e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	3.2769225081398168e-08	1.072100543033812e-07	1.0280199889728408e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.9054995951920217e-07	2.9212233135666999e-07	2.1128197640183306e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.2253410949236752e-07	5.8851945856311632e-07	4.2277050387431656e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	2.0350089940945892e-07	1.6172304340810341e-07	1.128518860148824e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	2.6635863775102075e-07	3.94382254248767e-07	2.7944827799166014e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.8815258175340281e-07	4.2536310434014522e-07	3.1726020412646321e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	2.3426901092876022e-07	6.9406100216543437e-07	4.8921147159753072e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	9.1000151152551348e-09	4.8409497076352325e-07	3.4124792958747931e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.7248653576561477e-09	1.8765524335636259e-07	1.2844303456971857e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	3.9336552374799605e-09	8.5402897559425838e-07	5.1375680366152337e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	2.2345272521206994e-08	3.043233122096098e-07	2.3077010878969987e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	1.3000510584726399e-08	5.2431621724251545e-07	4.0355214220169953e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	8.6086437423027462e-09	2.9518832503931898e-06	2.0926945395251182e-06	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	3.644713705841518e-08	6.6423378957026249e-07	4.6143177574457982e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.2355460885248313e-08	4.8127991806663179e-07	4.6468930561258559e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.2855147224488661e-08	2.1861001440148046e-07	1.6574256339555375e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	4.4146939923161987e-08	9.2731786769008294e-07	6.5594562927810682e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	2.1381732225045358e-08	4.2591048981093924e-07	2.9019466584282141e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.2845221872281876e-08	8.4762021132021518e-08	6.1087491733139459e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	4.4773417223753498e-08	8.3640371622770382e-07	5.9134759210320399e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	2.1442172475072407e-08	3.8638263648659187e-07	2.5926414247345875e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.2914711071398965e-08	8.9374786740418044e-08	6.4171648634363959e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	4.3402136024051075e-08	1.0147586863404099e-06	7.1782383197523835e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	2.1348625103834173e-08	4.5974299258745114e-07	3.163893950802791e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.2766023696486606e-08	7.6912476375187461e-08	5.52067962566219e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	4.5940746234984786e-08	3.1068636879595781e-08	2.1698353458675021e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	2.1992391921465959e-08	1.2293957398629792e-07	1.0709611300217585e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.1511543884790143e-08	7.3921314581565918e-08	4.926707214030808e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	4.6768068105718097e-08	2.8262240701866028e-08	2.0064982518620836e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	2.1880640029003917e-08	1.2529273249991632e-07	1.0897652883568523e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.1688679010801728e-08	9.0473142701075556e-08	6.1288673210913949e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	4.6522551949701452e-08	3.52603699583615e-08	2.4686843321348879e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	2.2099526306162964e-08	1.3055161217624854e-07	1.1272370237011168e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.1333356197962274e-08	6.3774056794075697e-08	3.9120574634091366e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.7664351439905523e-07	4.5607617852368119e-07	3.2222089824114569e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	1.2006057928393155e-07	1.8621668449151876e-07	8.1821358805224622e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	7.1842640114727629e-08	2.5736354313235574e-07	2.2030683101528565e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.7315651248961395e-07	2.4135020782506413e-06	1.7055999951581261e-06	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	1.2195588305896621e-07	6.5466106101181309e-07	3.2201347354866883e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	9.189137058218666e-08	2.9138397759781365e-07	2.3144158771068222e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.6244844530666214e-07	6.9906231525570717e-07	5.0592313244699882e-07	FOUR_REAL_SIMPLE_LINES	FOUR_REAL_SIMPLE_LINES	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	1.1076527148268234e-07	2.7228157878486772e-07	1.7834872148892706e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S45_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	6.5125164025459092e-08	3.824414199767267e-07	3.372278912266102e-07	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
