key	max_tensor_relative_error	gradient_relative_error	spi_projector_defect	outer_ladder_max_difference	production_spi	independent_spi	production_gram_classes	independent_gram_classes	pass
G85|G75_AM_S41_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	1.5476249675070873e-06	1.5476249675070873e-06	0	1.1738207484235698e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S41_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	1.5254216145575625e-06	1.5254216145575625e-06	0	1.1605557790170022e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S41_E50:A04_LAPSE_LIFT_TIMELIVE|C0	1.4194540213809121e-06	1.4194540213809121e-06	5.5717266777595515e-15	1.0957200598099121e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S41_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	1.4382682625840749e-06	1.4382682625840749e-06	0	1.1023501432089915e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S41_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	1.4016650545175074e-06	1.4016650545175074e-06	0	1.0771080063542292e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	5.3460337010412754e-07	9.4141661426263333e-08	5.7166029406528661e-15	1.846186354814472e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	5.3516208414442195e-07	1.0444357787401864e-07	0	1.8452414077886443e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	5.2618370157281863e-07	9.6774504906986223e-08	0	1.8116529163598463e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E05:A04_LAPSE_LIFT_TIMELIVE|C0	5.0321091446964578e-07	1.8292008005942397e-07	1.2599175221523824e-14	1.7352627757582769e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	5.054339699100028e-07	1.8385159820510947e-07	0	1.7429584243691317e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	4.9624352185813735e-07	2.2117884286958391e-07	0	1.7098569634193419e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	1.3758588906098732e-07	1.3758588906098732e-07	6.9813607543899062e-15	1.4425396361085786e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	1.3770188706311379e-07	1.3770188706311379e-07	0	1.4449318198795739e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	1.3743676018197231e-07	1.3743676018197231e-07	0	1.4397245098580503e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E100:A04_LAPSE_LIFT_TIMELIVE|C0	1.3427210915450397e-07	1.3427210915450397e-07	2.816713115609909e-14	1.392390451833563e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	1.3432796843901156e-07	1.3432796843901156e-07	0	1.3998936092296727e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	1.3277087047918848e-07	1.3277087047918848e-07	0	1.3860549895087467e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	3.0159547318389095e-07	3.0159547318389095e-07	4.9924291212973174e-16	7.9766112423425004e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.100221100827611e-07	3.100221100827611e-07	0	8.0233764156059985e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.9094374398398103e-07	2.9094374398398103e-07	0	7.8760044453395454e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|C0	2.3910625335584054e-07	2.3910625335584054e-07	7.0847636013657325e-15	7.7392952664166809e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.4969904752010539e-07	2.4969904752010539e-07	0	7.8463210067479796e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.4131752573782363e-07	2.4131752573782363e-07	0	7.7383725976962172e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	1.6248480632289695e-07	1.3082811523680842e-07	1.8582735988428522e-14	1.3490973239112023e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	1.6246540925719419e-07	1.3150469353726202e-07	0	1.3591951890229373e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	1.625181946195733e-07	1.2999630884860806e-07	0	1.3370514388478703e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|C0	1.6519902904079183e-07	1.223407268122951e-07	2.4696548345850601e-15	1.193968102721508e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	1.649266014668617e-07	1.2216000273334467e-07	0	1.2173161011839157e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S42_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	1.6554753667026308e-07	1.1739300210299843e-07	0	1.1743201247742066e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	3.1699145613890538e-07	1.2857680811281779e-07	3.9688919767661382e-15	9.1718755471301014e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.1694897383305798e-07	1.3460050538875184e-07	0	9.2140285124372785e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S43_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.1818302252294312e-07	1.2439057886268434e-07	0	9.062321731489207e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S43_E05:A04_LAPSE_LIFT_TIMELIVE|C0	3.1407104636804729e-07	1.1691174625591283e-07	2.4633643180011218e-16	8.752618443529962e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
