candidate_id	path	git_blob	sha256	size_bytes	phi_line_count	concept_line_count	source_status	selection_basis	primary_ruling	affected	disputed_claim_or_scope	mathematical_result_effect	future_correction_action	ruling_evidence
AR0369	udt_timelive_spherical_areal_polarization_audit_2026-07-22/STATUS_LEDGER.tsv	03f468fb84924000fd4194b699f4d7494e41c412	3f83f257c026b3708ce516b96735df7f07da382f528cd90122ff3dae89af05d9	2619	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0370	udt_two_frame_regime_metric_limit_audit_2026-07-22/AUDIT_REPORT.md	f4e118119a3a6ac37644495c2d59937452009ec0	cadc315cbb88fd3b418accada7b075f42883ec1c8ad3f4ac3ab98c7419ae1f8f	10882	9	14	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0371	udt_two_frame_regime_metric_limit_audit_2026-07-22/LAY_REPORT.md	1fbe9a43a5e9875668705f5ad5095c6cd3226ced	1597ccaf381775c351889b3d09d54e6eff6df0ad91c474dac81708f9053e0a88	3751	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0372	udt_two_frame_regime_metric_limit_audit_2026-07-22/STATUS_LEDGER.tsv	92feb4c7abb9239badaa120fb182723cf09fc035	b1409f51d3f91aa35d80424c85f6795d2ab99aa4b0ba59ea75e2d56a89017e46	3710	3	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0373	udt_two_observer_separation_selector_audit_2026-07-24/AUDIT_REPORT.md	b7e9f433024662c8003d1e2f438dc691361b0f8d	d4179f8849554af98c559bc3806f87b7a4eb088641a0b0994e8043d43d0b6dcc	4418	16	17	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0374	udt_two_observer_separation_selector_audit_2026-07-24/EXACT_DERIVATION.md	02f5372f045d3dbba47669dfdba2d11fc4175157	6e54538af57977d10173f86e60035029858f9aabe2184a10ab3de4d27e9d620b	5739	28	28	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0375	udt_two_observer_separation_selector_audit_2026-07-24/LAY_REPORT.md	18110c822ef8b27eb688a8655ca6d6fa43bac792	63b4224fab5167090121ea6ed088c7191cfcc1c353331ff40ed176c01bc32a8e	1866	7	7	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0376	udt_two_observer_separation_selector_audit_2026-07-24/NEXT_STEP.md	b343ef8b9f348b8afd1d18914818dc509446c819	cc2c50ce39a83f822bafb827f02286199abf106f7f6aabba97a3d35513f92174	1311	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0377	udt_two_observer_separation_selector_audit_2026-07-24/RESULTS.json	8b61660a55c0ea36096de8632ffcdb8e13556c4a	26de6bc5db155ac83ccdabfcd0fa38071a8627c6bc411b061472a5a183d65da5	2653	10	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0378	udt_two_observer_separation_selector_audit_2026-07-24/STATUS_LEDGER.tsv	21138cd99a8c1b6813ae053f1ff1ed74e0e06308	461fd0c66073ecc2f9d1a0e1e2866120b3027feaa2f3c002b4489c873ac4e064	2544	13	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0379	udt_wrl_xmax_lightcone_frame_audit_2026-07-23/AUDIT_REPORT.md	6a399c8203db4bcf0e60a09266be20c355b3917e	2744eaf8cd99948804e34f22f6d496a9f1a8d6f0b1867d29e6d82f920248cb35	8818	12	12	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0380	udt_wrl_xmax_lightcone_frame_audit_2026-07-23/LAY_REPORT.md	3f5434fddb372dbcfb80eec65df2da1137f6f362	d378194c4142c251f825be43eceb206009572d4468709f9ab0ce978299156512	2611	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0381	udt_wrl_xmax_lightcone_frame_audit_2026-07-23/STATUS_LEDGER.tsv	c383f597b940e968eabfb803c4c33b83344d705c	b413dc304ad5485e8f78ae9a9f89169415fe3ac4986db5f6f8d9212567b66db9	2168	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0382	udt_xmax_dilation_asymptote_correction_2026-07-23/AUDIT_REPORT.md	d86ce34bc99b9f142f9541467f74f079c31bbf0e	fd3d99c357d158021151e12013158da13b0a4c30940bcec4c60f3cc7b7277164	6959	12	18	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0383	udt_xmax_dilation_asymptote_correction_2026-07-23/LAY_REPORT.md	f08f8ac8c190aae8e9243a17af6253215c71a84a	bcaf66ba009f87b30b1f98bbde066977ef6157cce9c761f2d19b8d29a456ec31	2762	1	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0384	udt_xmax_dilation_asymptote_correction_2026-07-23/RESULT.json	009a92b04455dd3867e253c3fd81ece68636ff2d	8d9eca39575343c1e1adcb402753f0c9e7b4ecb4563647b174f35aa02d724524	2375	7	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0385	udt_xmax_dilation_asymptote_correction_2026-07-23/STATUS_LEDGER.tsv	8550ff17d1bb8356d30652c672914adc0a3521af	97d51fcc3db1e2521332f1c8476f65111865903991cc1a109c02a3d15c8984cd	1732	3	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0386	udt_xmax_observer_separation_audit_2026-07-24/AUDIT_REPORT.md	87f4b21eabcb60c9a94c0f704c6de1eb3577afbd	0e7d4f0b8a9e70a2f45fac494ce737fa4d0deaf4824940953377fa39f345c3ee	3613	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0387	udt_xmax_observer_separation_audit_2026-07-24/EXACT_DERIVATION.md	9b4747908c1b894e3d8536ee8677fad5109c212d	f62b55d3dde652f0662ce894a980226d23bbab4dce3c7142cf6564f06f6a66cc	4775	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0388	udt_xmax_observer_separation_audit_2026-07-24/LAY_REPORT.md	34ee0dec4510af1769963919b76c5613c7a59bfc	2e1f15d2b6d02dc52865aa19a646da553af38584cce9c381ca0e7ee8a4f1a251	1888	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0389	udt_xmax_observer_separation_audit_2026-07-24/NEXT_STEP.md	3ee9ae52248216895ad3f07b73497ff41a6f48b5	5935c1e023d26adb528ab1fd37b77b7fcb914b79a46668e7ef866957d616907e	1108	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0390	udt_xmax_observer_separation_audit_2026-07-24/RESULTS.json	927b5f12edac1946e215cfab8526cc15d99aebf4	ab04e43db095ed4e48863567d726dfc0d9a9cfc91a9dee7728b939eef0d6a864	2022	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0391	udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	a0b72c9456c93bd00e5da7fa75a783b49663e6edbc2b71d2eeaebda59bdf7f32	2558	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0392	xmax_accelerating_finite_cell_cartan_2026-07-19/AUDIT_REPORT.md	8011bad055f4cc0f6d9c910fa7f014d8d6c7a350	bfcaaa7bfa0b9455c32f39ebbed38f8f166c097fd375e4c265f956e5df6799e8	12603	29	30	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0393	xmax_accelerating_finite_cell_cartan_2026-07-19/STATUS_LEDGER.tsv	d49713dfcbfd0743cf97fa10b0910ed2d5a897b0	021cf82af33294c223b937998dd8571fc90e501e2d1df89ced7a3197fe9c68ea	2769	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0394	xmax_dynamic_observer_frame_2026-07-19/AUDIT_REPORT.md	5235a1eae127af06b99a430f824120452463463a	3c23d222c94fc2bd219d188803bfd2174d38cb88809a273d0a303351267d0d2c	12094	25	26	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0395	xmax_dynamic_observer_frame_2026-07-19/STATUS_LEDGER.tsv	a7a8b05f184408c9cfd4117155e08e2b7831bd3b	05bbee6a740e26f556df53c1e8e4e564d1ebe18fcffaf1f15b0025524b669ab5	2627	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0396	xmax_full_frame_realization_2026-07-19/AUDIT_REPORT.md	89152f210712133bf17b5bfc93be67262ef95050	01b4e7e4c1c2fabd983a98e227073d7b57e9df46816938ed2440ad714f2275d4	13667	46	49	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0397	xmax_full_frame_realization_2026-07-19/STATUS_LEDGER.tsv	0c481f5d8da8ea726e725ebde24ae733596ba681	cf0d97456d0604171ed8ff23942eb7f37a039c38d9e86ebd0d7e52da35a40ca6	2980	4	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0398	xmax_reciprocity_audit_2026-07-19/AUDIT_REPORT.md	21eb186ea965e6d9d90ff6151c1abf04ad6129d7	6dd717ced43a713f68817d442e5130f438195c980b505d93bd8aedd32f481186	15556	27	29	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0399	xmax_reciprocity_audit_2026-07-19/STATUS_LEDGER.tsv	7925bb84bf54a4f11a4bcb687593ddab2f345d5f	c67aa0641e96c0b27fb55b36722e44b99b59fc6547fc8c24d14442e7a339ffbb	3239	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
