original_path	current_path	fixed_snapshot_owner	fixed_snapshot_evidence	effective_primary_owner	operator_provenance	imported_action_or_coupling	comparison_readout	role	scientific_lifecycle	path_migration_safety	scientific_family	adjudication_source	review_status
sweep_E2b_A1Z8_gridcheck.py	sweep_E2b_A1Z8_gridcheck.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A1Z8_phase2.py	sweep_E2b_A1Z8_phase2.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z1.py	sweep_E2b_A3Z1.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMPORT_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z1_anatomy.py	sweep_E2b_A3Z1_anatomy.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z1_extfloor.py	sweep_E2b_A3Z1_extfloor.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z1_gridcheck.py	sweep_E2b_A3Z1_gridcheck.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z1_phase2.py	sweep_E2b_A3Z1_phase2.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z8.py	sweep_E2b_A3Z8.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMPORT_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z8_anatomy.py	sweep_E2b_A3Z8_anatomy.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z8_extfloor.py	sweep_E2b_A3Z8_extfloor.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z8_gridcheck.py	sweep_E2b_A3Z8_gridcheck.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
sweep_E2b_A3Z8_phase2.py	sweep_E2b_A3Z8_phase2.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
switch_criterion_derivation.py	switch_criterion_derivation.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_WORKSTATION_DISPATCH.md	threadB_WORKSTATION_DISPATCH.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_WORKSTATION_DISPATCH_mirror_vs_wall.md	threadB_WORKSTATION_DISPATCH_mirror_vs_wall.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_coupled_cell_flatness_Lselector_CHARTER.md	threadB_coupled_cell_flatness_Lselector_CHARTER.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_coupled_cell_flatness_Lselector_results.md	threadB_coupled_cell_flatness_Lselector_results.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_f2d_drain_solver_first_MAP.md	threadB_f2d_drain_solver_first_MAP.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_f2d_mirror_vs_wall_results.md	threadB_f2d_mirror_vs_wall_results.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_f2d_nonround_topological_audit_results.md	threadB_f2d_nonround_topological_audit_results.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
threadB_timelive_linear_nogo_and_finite_amp_MAP.md	threadB_timelive_linear_nogo_and_finite_amp_MAP.md	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
tier_d_round2_results.md	tier_d_round2_results.md	LEGACY_FROZEN	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
tier_d_round3_results.md	tier_d_round3_results.md	LEGACY_FROZEN	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
twin_ladder_involution_results.md	twin_ladder_involution_results.md	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
u_plat_m1_18x8x8.json	u_plat_m1_18x8x8.json	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
u_plat_m1_18x8x8.pt	u_plat_m1_18x8x8.pt	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:BLOCKED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
u_plat_m2_18x8x8.json	u_plat_m2_18x8x8.json	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
u_plat_m2_18x8x8.pt	u_plat_m2_18x8x8.pt	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:BLOCKED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
u_plat_m3_18x8x8.json	u_plat_m3_18x8x8.json	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
u_plat_m3_18x8x8.pt	u_plat_m3_18x8x8.pt	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:BLOCKED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
udt_canonical_geometry.md	udt_canonical_geometry.md	FOUNDATIONS	FOUNDATION_LEDGER_REFERENCE+CONTENT_FAMILY	FOUNDATIONS	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
udt_field_equations_derivation_results.md	udt_field_equations_derivation_results.md	LEGACY_FROZEN	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
udt_gravity_sector_rederivation_results.md	udt_gravity_sector_rederivation_results.md	LEGACY_FROZEN	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
udt_no_homogeneous_universe_results.md	udt_no_homogeneous_universe_results.md	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
udt_phi_blindness_relaxation_results.md	udt_phi_blindness_relaxation_results.md	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
universe_cell_T2_identities_results.md	universe_cell_T2_identities_results.md	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
universe_cell_T3_closure_results.md	universe_cell_T3_closure_results.md	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
universe_cell_fold_jc_sigma_results.md	universe_cell_fold_jc_sigma_results.md	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
universe_cell_vacuum_impossibility_results.md	universe_cell_vacuum_impossibility_results.md	LEGACY_FROZEN	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:IMMUTABLE_PATH	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_TAB_transverse_stress.py	verify_TAB_transverse_stress.py	MACRO	DEPENDENCY_CONSUMER_COHERENCE+CONTENT_OR_COMMIT_PROVENANCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_alpha_coeff_ANCHORED.py	verify_alpha_coeff_ANCHORED.py	CROSS_LANE_SHARED	MULTIPLE_ACTIVE_LANE_CONSUMERS+DEPENDENCY_EVIDENCE	CROSS_LANE_SHARED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:RETAIN_ROOT	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_alpha_source_coeff.py	verify_alpha_source_coeff.py	MACRO	LIVE_MACRO_READ_ORDER+INDEX_LANE_TABLE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_center_escape.py	research/macro/verify_center_escape.py	MACRO	LIVE_MACRO_READ_ORDER+INDEX_LANE_TABLE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:MOVE_READY	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_center_nogo.py	research/macro/verify_center_nogo.py	MACRO	LIVE_MACRO_READ_ORDER+INDEX_LANE_TABLE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:MOVE_READY	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_classB_derivations.py	verify_classB_derivations.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_composite_reduction.py	verify_composite_reduction.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_cosine_reconciliation.py	verify_cosine_reconciliation.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_embedded_closure.py	verify_embedded_closure.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_embedded_rulings.py	verify_embedded_rulings.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_eos_dS_window.py	research/macro/verify_eos_dS_window.py	MACRO	LIVE_MACRO_READ_ORDER+INDEX_LANE_TABLE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:MOVE_READY	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_f2d_reduction.py	verify_f2d_reduction.py	LEGACY_FROZEN	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	LEGACY_FROZEN	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_f2d_virial_step0.py	verify_f2d_virial_step0.py	PARTICLE_MASS	POST_JULY_ACTIVITY+CONTENT_AVAILABLE+CONTENT_SEMANTICS	PARTICLE_MASS	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
verify_lorentz_light_clue.py	verify_lorentz_light_clue.py	MACRO	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	MACRO	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED	INHERITED_UNREVIEWED:POINTER_MIGRATION_REQUIRED	INHERITED_UNREVIEWED	R1C_FIXED_SNAPSHOT_INHERITANCE	INHERITED_UNREVIEWED
