current_path	artifact_type	first_commit_date	last_commit_date	physics_status_source	frozen_manifest_status	runtime_import_test_dependencies	primary_owner	secondary_consumers	ownership_evidence	current_frontier_target
smoke_composite_E2a.py	PYTHON	2026-07-03	2026-07-03	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sne_native_background_n2.py	PYTHON	2026-07-08	2026-07-08	DEPENDENCY_STATUS_SOURCE:luminosity_distance_n2_optics_results.md;macro_clean_core_first_observe_CONTRACT.md;macro_clean_core_first_observe_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	MACRO	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sne_test_derived_law.py	PYTHON	2026-07-08	2026-07-08	DEPENDENCY_STATUS_SOURCE:udt_canonical_geometry.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sne_test_derived_n.py	PYTHON	2026-07-08	2026-07-08	DEPENDENCY_STATUS_SOURCE:luminosity_distance_n2_optics_results.md;simple_metric_sne_validator_reconstruct_MAP.md;udt_canonical_geometry.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	MACRO	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sne_test_transverse_geometry.py	PYTHON	2026-07-08	2026-07-08	DEPENDENCY_STATUS_SOURCE:udt_canonical_geometry.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
solar_light_sector_confrontation_results.md	MARKDOWN	2026-07-05	2026-07-05	SELF_STATUS_BANNER:solar_light_sector_confrontation_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
solution_space_map.md	MARKDOWN	2026-06-13	2026-06-13	CANON.md:102;NEGATIVES_REGISTRY.md:462,1009,1015	REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	CROSS_LANE_SHARED	NONE	R1B_ACTIVE_CROSS_ERA+MULTI_LANE_PROVENANCE	NO
solver_action.py	PYTHON	2026-06-23	2026-06-23	DEPENDENCY_STATUS_SOURCE:.claude/skills/no-shortcuts/SKILL.md;CROSS_MODEL_VERIFY.md;HANDOFF_ARCHIVE.md;N5d_solver_build_plan.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md;archive/pre_native_coupled/EXTERNAL_AUDIT_2026-06-30.md;archive/pre_native_coupled/PROVENANCE_AUDIT_2026-06-30.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[1]=tests/test_operator_from_action.py|TEST[1]=tests/test_operator_from_action.py	NATIVE_ACTION	NONE	R0_ACTIVE_OR_CONTROL+CONTENT_AVAILABLE+CONTENT_SEMANTICS	NO
solver_build_MAP.md	MARKDOWN	2026-07-01	2026-07-01	SELF_STATUS_BANNER:solver_build_MAP.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
solver_pack.py	PYTHON	2026-06-25	2026-06-25	DEPENDENCY_STATUS_SOURCE:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[2]=full3d_newton.py;legacy/root_oneoffs_2026-07-01/full3d_solver.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sourced_second_jet_results.md	MARKDOWN	2026-06-11	2026-06-11	NEGATIVES_REGISTRY.md:392	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	NO
spectral_cheb.py	PYTHON	2026-06-16	2026-06-16	NEGATIVES_REGISTRY.md:1863	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[11]=full3d_spectral.py;legacy/root_oneoffs_2026-07-01/VERIF_relax_correct.py;legacy/root_oneoffs_2026-07-01/kte_grid_measure.py;legacy/root_oneoffs_2026-07-01/phase1_core_regularity.py;legacy/root_oneoffs_2026-07-01/phase1_geon_solve.py;legacy/root_oneoffs_2026-07-01/phase1_spectrum.py;legacy/root_oneoffs_2026-07-01/phase2b_ensemble_solve.py;legacy/root_oneoffs_2026-07-01/spectral_3d.py;legacy/root_oneoffs_2026-07-01/spectral_axisym_engine.py;legacy/root_oneoffs_2026-07-01/spectral_catalog_solver.py;spectral_radial_soliton.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
spectral_radial_soliton.py	PYTHON	2026-06-16	2026-06-16	NEGATIVES_REGISTRY.md:1864,2033	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[10]=legacy/root_oneoffs_2026-07-01/VERIF_correct_el_onshell.py;legacy/root_oneoffs_2026-07-01/VERIF_divT_num.py;legacy/root_oneoffs_2026-07-01/VERIF_el_onshell.py;legacy/root_oneoffs_2026-07-01/VERIF_relax_correct.py;legacy/root_oneoffs_2026-07-01/VERIF_remaining.py;legacy/root_oneoffs_2026-07-01/full3d_final_run.py;legacy/root_oneoffs_2026-07-01/full3d_solver.py;legacy/root_oneoffs_2026-07-01/spectral_axisym_engine.py;legacy/root_oneoffs_2026-07-01/spectral_catalog_solver.py;legacy/root_oneoffs_2026-07-01/winding_catalog_map.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
spectral_sph.py	PYTHON	2026-06-16	2026-06-16	NEGATIVES_REGISTRY.md:1925	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[2]=full3d_spectral.py;spectral_sph_exact.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
spectral_sph_exact.py	PYTHON	2026-06-25	2026-06-25	DEPENDENCY_STATUS_SOURCE:HANDOFF_ARCHIVE.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;cell_solver_f2d_BUILDNOTES.md;f_rtheta_free_field_MAP.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[1]=free_s2_matter.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stability_branch_follow_256.py	PYTHON	2026-07-11	2026-07-11	DEPENDENCY_STATUS_SOURCE:UDT_H3_CORRECTED_G_THEN_F_SEQUENCING_DISPATCH.md;stability_branch_follow_256_DECISION.md	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_branch_follow_256_DECISION.md	MARKDOWN	2026-07-11	2026-07-12	LIVE.md:11,155;MEMORY.md:24	REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	PARTICLE_MASS	NATIVE_ACTION	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	YES
stability_branch_follow_256_out.json	JSON	2026-07-11	2026-07-11	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE	FILE_PATH[1]=stability_branch_follow_256.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_checkerboard_audit.py	PYTHON	2026-07-11	2026-07-11	DEPENDENCY_STATUS_SOURCE:archive/LIVE_h3_stability_layers_2026-07-11_12.md;stability_branch_follow_256_DECISION.md	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_checkerboard_audit_out.json	JSON	2026-07-11	2026-07-11	INDEX.md+DEPENDENCY_FAMILY_EVIDENCE	R0_FROZEN_EVIDENCE;REFERENCED_BY_SIX_FROZEN_PACKAGES	FILE_PATH[1]=stability_checkerboard_audit.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_eigenmode_256.py	PYTHON	2026-07-11	2026-07-11	DEPENDENCY_STATUS_SOURCE:archive/LIVE_h3_stability_layers_2026-07-11_12.md;stability_branch_follow_256_DECISION.md	NOT_FROZEN_OR_MANIFEST	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_eigenmode_256_out.json	JSON	2026-07-11	2026-07-11	DEPENDENCY_STATUS_SOURCE:stability_branch_follow_256_DECISION.md	R0_FROZEN_EVIDENCE	FILE_PATH[1]=stability_eigenmode_256.py	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_filter_miniMAP.md	MARKDOWN	2026-07-03	2026-07-03	CANON.md:317	REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_operator_results.md	MARKDOWN	2026-07-03	2026-07-03	CANON.md:317	R0_FROZEN_EVIDENCE;REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stability_stage2_results.md	MARKDOWN	2026-07-03	2026-07-03	CANON.md:318	R0_FROZEN_EVIDENCE;REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	PARTICLE_MASS	NONE	LIVE_PARTICLE_ARC+FAMILY_DEPENDENCY_COHERENCE	NO
stage1_edge_scan.py	PYTHON	2026-07-08	2026-07-08	DEPENDENCY_STATUS_SOURCE:archive/LIVE_historical_frontier_through_2026-07-08.md;matter_filled_background_closure_DESIGN.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stageD_bv_compare.py	PYTHON	2026-07-03	2026-07-03	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stageD_bv_forecast_check.py	PYTHON	2026-07-03	2026-07-03	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stageD_bv_reshoot.py	PYTHON	2026-07-03	2026-07-03	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stageD_bv_reshoot_results.json	JSON	2026-07-03	2026-07-03	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
stageD_compare.py	PYTHON	2026-07-03	2026-07-03	DEPENDENCY_STATUS_SOURCE:cascade_stageD_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stageD_comparison.json	JSON	2026-07-03	2026-07-03	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	FILE_PATH[1]=stageD_compare.py	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
stageD_forecast_gen.py	PYTHON	2026-07-03	2026-07-03	DEPENDENCY_STATUS_SOURCE:cascade_stageB_results.md;cascade_stageD_prereg.md;ladder_lemmaD_sealing_amplitude_results.md;ladder_theta0_accumulation_results.md;stageD_frozen_forecast.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stageD_frozen_forecast.json	JSON	2026-07-03	2026-07-03	DEPENDENCY_STATUS_SOURCE:cascade_stageD_prereg.md;stageD_frozen_forecast.md	R0_FROZEN_EVIDENCE	FILE_PATH[1]=stageD_compare.py	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
stageD_frozen_forecast.md	MARKDOWN	2026-07-03	2026-07-03	SELF_STATUS_BANNER:stageD_frozen_forecast.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
stageD_refine_pass2.json	JSON	2026-07-03	2026-07-03	DEPENDENCY_STATUS_SOURCE:stageD_sweep_results_raw.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
stageD_scan_pass1.json	JSON	2026-07-03	2026-07-03	DEPENDENCY_STATUS_SOURCE:stageD_sweep_results_raw.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
stageD_sweep_results_raw.json	JSON	2026-07-03	2026-07-03	DEPENDENCY_STATUS_SOURCE:stageD_sweep_results_raw.md	R0_FROZEN_EVIDENCE	FILE_PATH[1]=stageD_compare.py	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
stageD_sweep_results_raw.md	MARKDOWN	2026-07-03	2026-07-03	SELF_STATUS_BANNER:stageD_sweep_results_raw.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z1.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2_battle_plan.md;microphysics_E2b_A1Z1_results.md;microphysics_E2b_A1Z8_results.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[2]=sweep_E2b_A1Z1_gridcheck.py;sweep_E2b_A1Z1_phase2.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z1_anatomy.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A1Z1_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z1_gridcheck.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A1Z1_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z1_phase2.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A1Z1_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z8.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2_battle_plan.md;microphysics_E2b_A1Z8_results.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[2]=sweep_E2b_A1Z8_gridcheck.py;sweep_E2b_A1Z8_phase2.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z8_anatomy.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A1Z8_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z8_gridcheck.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A1Z8_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A1Z8_phase2.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A1Z8_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z1.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2_battle_plan.md;microphysics_E2b_A1Z8_results.md;microphysics_E2b_A3Z1_results.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[3]=sweep_E2b_A3Z1_extfloor.py;sweep_E2b_A3Z1_gridcheck.py;sweep_E2b_A3Z1_phase2.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z1_anatomy.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z1_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z1_extfloor.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z1_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z1_gridcheck.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z1_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z1_phase2.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z1_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z8.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2_battle_plan.md;microphysics_E2b_A1Z1_results.md;microphysics_E2b_A1Z8_results.md;microphysics_E2b_A3Z8_results.md	NOT_FROZEN_OR_MANIFEST	PYTHON_IMPORT[3]=sweep_E2b_A3Z8_extfloor.py;sweep_E2b_A3Z8_gridcheck.py;sweep_E2b_A3Z8_phase2.py	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z8_anatomy.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z8_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z8_extfloor.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z8_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z8_gridcheck.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z8_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
sweep_E2b_A3Z8_phase2.py	PYTHON	2026-07-04	2026-07-04	DEPENDENCY_STATUS_SOURCE:microphysics_E2b_A3Z8_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
switch_criterion_derivation.py	PYTHON	2026-07-01	2026-07-01	DEPENDENCY_STATUS_SOURCE:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;gp_switch_criterion_results.md	NOT_FROZEN_OR_MANIFEST	NONE	LEGACY_FROZEN	NONE	LIVE_PRIOR_CELL_OR_PRE_SIMPLE_METRIC_HISTORY+COMMIT_ERA	NO
threadB_WORKSTATION_DISPATCH.md	MARKDOWN	2026-07-09	2026-07-09	INDEX.md:76	NOT_FROZEN_OR_MANIFEST	NONE	MACRO	NONE	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	YES
threadB_WORKSTATION_DISPATCH_mirror_vs_wall.md	MARKDOWN	2026-07-10	2026-07-10	LIVE.md:426;INDEX.md:79	NOT_FROZEN_OR_MANIFEST	NONE	MACRO	NONE	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	YES
threadB_coupled_cell_flatness_Lselector_CHARTER.md	MARKDOWN	2026-07-09	2026-07-09	INDEX.md:75;CANON.md:508	REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	MACRO	NONE	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	YES
threadB_coupled_cell_flatness_Lselector_results.md	MARKDOWN	2026-07-09	2026-07-09	LIVE.md:415;MEMORY.md:53	NOT_FROZEN_OR_MANIFEST	NONE	MACRO	NONE	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	NO
threadB_f2d_drain_solver_first_MAP.md	MARKDOWN	2026-07-09	2026-07-10	LIVE.md:420;INDEX.md:77;MEMORY.md:60	NOT_FROZEN_OR_MANIFEST	NONE	MACRO	NONE	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	YES
threadB_f2d_mirror_vs_wall_results.md	MARKDOWN	2026-07-10	2026-07-10	LIVE.md:422;INDEX.md:80;MEMORY.md:61	NOT_FROZEN_OR_MANIFEST	NONE	MACRO	NONE	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	YES
threadB_f2d_nonround_topological_audit_results.md	MARKDOWN	2026-07-09	2026-07-09	LIVE.md:421;INDEX.md:78	NOT_FROZEN_OR_MANIFEST	NONE	MACRO	NONE	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	YES
threadB_timelive_linear_nogo_and_finite_amp_MAP.md	MARKDOWN	2026-07-10	2026-07-10	LIVE.md:430;HANDOFF.md:101;INDEX.md:81;MEMORY.md:69	NOT_FROZEN_OR_MANIFEST	NONE	MACRO	PARTICLE_MASS	LIVE_MACRO_LANE+FAMILY_DEPENDENCY_COHERENCE	YES
tier_d_round2_results.md	MARKDOWN	2026-06-10	2026-06-10	NEGATIVES_REGISTRY.md:348	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	NO
tier_d_round3_results.md	MARKDOWN	2026-06-11	2026-06-11	NEGATIVES_REGISTRY.md:349	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R1B_INDIVIDUAL_HISTORICAL_OR_FROZEN_RULING	NO
twin_ladder_involution_results.md	MARKDOWN	2026-07-03	2026-07-03	SELF_STATUS_BANNER:twin_ladder_involution_results.md	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
u_plat_m1_18x8x8.json	JSON	2026-06-17	2026-06-17	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
u_plat_m1_18x8x8.pt	OPAQUE_DATA	2026-06-17	2026-06-17	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
u_plat_m2_18x8x8.json	JSON	2026-06-17	2026-06-17	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
u_plat_m2_18x8x8.pt	OPAQUE_DATA	2026-06-17	2026-06-17	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
u_plat_m3_18x8x8.json	JSON	2026-06-17	2026-06-17	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
u_plat_m3_18x8x8.pt	OPAQUE_DATA	2026-06-17	2026-06-17	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	R0_FROZEN_EVIDENCE	NONE	LEGACY_FROZEN	NONE	R0_FROZEN_EVIDENCE+FIXED_BASE_PROVENANCE	NO
udt_canonical_geometry.md	MARKDOWN	2026-06-10	2026-07-08	NEGATIVES_REGISTRY.md:45	REFERENCED_BY_SIX_FROZEN_PACKAGES	NONE	FOUNDATIONS	MACRO	FOUNDATION_LEDGER_REFERENCE+CONTENT_FAMILY	NO
