profile_id	shape_id	amplitude	behavior_class	q_of_s	q_at_4_exact	h_H_original_exact	archetype_id	u_H_condition	b_H_condition	h_H_condition	classification	constructive_witness	seam_detail	frozen_cell_preserved	physical_status
G75_AM_S40_E20	S40	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/15 - s/15 + 2/15	2	8	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E20	S40	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/15 - s/15 + 2/15	2	8	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E20	S40	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/15 - s/15 + 2/15	2	8	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E20	S40	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/15 - s/15 + 2/15	2	8	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E50	S40	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 - s/6 + 1/3	5	20	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E50	S40	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 - s/6 + 1/3	5	20	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E50	S40	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 - s/6 + 1/3	5	20	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E50	S40	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 - s/6 + 1/3	5	20	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E50	S40	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 - s/6 + 1/3	5	20	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E100	S40	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/3 - s/3 + 2/3	10	40	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E100	S40	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/3 - s/3 + 2/3	10	40	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E100	S40	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/3 - s/3 + 2/3	10	40	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E100	S40	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/3 - s/3 + 2/3	10	40	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S40_E100	S40	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	2*s**2/3 - s/3 + 2/3	10	40	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E05	S41	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20 - s**2/40	-7/20	-7/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E05	S41	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20 - s**2/40	-7/20	-7/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E05	S41	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20 - s**2/40	-7/20	-7/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E05	S41	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20 - s**2/40	-7/20	-7/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E05	S41	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20 - s**2/40	-7/20	-7/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E20	S41	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5 - s**2/10	-7/5	-28/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E20	S41	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5 - s**2/10	-7/5	-28/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E20	S41	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5 - s**2/10	-7/5	-28/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E20	S41	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5 - s**2/10	-7/5	-28/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E20	S41	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5 - s**2/10	-7/5	-28/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E50	S41	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2 - s**2/4	-7/2	-14	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E50	S41	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2 - s**2/4	-7/2	-14	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E50	S41	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2 - s**2/4	-7/2	-14	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E50	S41	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2 - s**2/4	-7/2	-14	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E50	S41	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2 - s**2/4	-7/2	-14	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E100	S41	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1 - s**2/2	-7	-28	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E100	S41	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1 - s**2/2	-7	-28	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E100	S41	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1 - s**2/2	-7	-28	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E100	S41	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1 - s**2/2	-7	-28	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S41_E100	S41	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1 - s**2/2	-7	-28	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E05	S42	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/60 + 1/30	3/10	6/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E05	S42	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/60 + 1/30	3/10	6/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E05	S42	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/60 + 1/30	3/10	6/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E05	S42	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/60 + 1/30	3/10	6/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E05	S42	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/60 + 1/30	3/10	6/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E20	S42	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/15 + 2/15	6/5	24/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E20	S42	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/15 + 2/15	6/5	24/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E20	S42	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/15 + 2/15	6/5	24/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E20	S42	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/15 + 2/15	6/5	24/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E20	S42	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/15 + 2/15	6/5	24/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E50	S42	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/6 + 1/3	3	12	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E50	S42	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/6 + 1/3	3	12	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E50	S42	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/6 + 1/3	3	12	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E50	S42	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/6 + 1/3	3	12	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E50	S42	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/6 + 1/3	3	12	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E100	S42	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 + 2/3	6	24	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E100	S42	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 + 2/3	6	24	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E100	S42	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 + 2/3	6	24	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E100	S42	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 + 2/3	6	24	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S42_E100	S42	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/3 + 2/3	6	24	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E05	S43	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/85 + 2*s/85 + 4/85	-52/85	-208/85	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E05	S43	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/85 + 2*s/85 + 4/85	-52/85	-208/85	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E05	S43	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/85 + 2*s/85 + 4/85	-52/85	-208/85	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E05	S43	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/85 + 2*s/85 + 4/85	-52/85	-208/85	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E05	S43	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-4*s**2/85 + 2*s/85 + 4/85	-52/85	-208/85	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E20	S43	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-16*s**2/85 + 8*s/85 + 16/85	-208/85	-832/85	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E20	S43	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-16*s**2/85 + 8*s/85 + 16/85	-208/85	-832/85	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E20	S43	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-16*s**2/85 + 8*s/85 + 16/85	-208/85	-832/85	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S43_E20	S43	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	-16*s**2/85 + 8*s/85 + 16/85	-208/85	-832/85	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
