object_occurrence_id	object_kind	source_id	source_path	source_row_number	source_row_label	source_row_sha256	classification	domain_chart_cover	complete_coframe_metric	overlap_transition_maps	finite_cell_completion_data	regularity_nondegeneracy	causal_interface_rules	topology_global_descent	construction_sufficiency	provenance	P03B_gate	ruling
S044:R0014	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	14	U08	3a6a5b6e516d37f8803e494932fd5ede760889f1edbdda6050de53d92a18f708	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0015	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	15	N01	49d504a2c054c609fb0a6684eef6176fb76f92220f2f02f11e53270c2a4fe2a7	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0016	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	16	N02	1132d2cae89bc7c2683d705e032f1a16c743a4e7a51608d6405f0a610f6ae352	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0017	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	17	N03	aa7bba55e9c45c3abad9cb922408178478b3336cdc5e4cf0425b3417ce7d4d72	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0018	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	18	N04	a25ae8612cd3a00686b67f27f61fc186acf7ac8c4bd421d199d6f707f9546522	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0019	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	19	N05	ab3f23ad448b5d82a428c8e322949dd0adc404af1117e6b7b546cb7437c1893f	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0020	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	20	N06	43bf1566d6641d222ab598bab091226e454a91988afb98c41d2d6a06d13419b5	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0021	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	21	N07	487ed2a022eb99e35fe28e2a8f33aa735c6ac1a81678d12399ef63b5e53ccc89	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S044:R0022	HOMOGENEOUS_MOTIF_CASE	S044	udt_complete_branch_founded_pair_pullback_audit_2026-07-26/HOMOGENEOUS_MOTIF_PULLBACK.tsv	22	N08	59b022a9ab3ebbc029d5802e8bdf1c7c688ede0104f65d10f850e3784996f21f	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Named evidence row is not one coherent complete founded-(g,phi) finite-cell construction.
S048:R0001	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	1	O01	0532db144e15760e8d079c9c587b2604f7a6bfeff3b572437a5f2a09b750e5c3	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0002	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	2	O02	8efc51b46c77cf1eb27439498aaa593c5ee0a42e504938d2060dee8d4c1018b4	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0003	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	3	O03	d2cbd8fd70b2b8d5b679a3ae2fe8ad9c3b75c1bda5df79e03c5301339ab18777	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0004	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	4	O04	8dc680b0eb55c5b9629b84b4ba67ff51b36a3d6740cc9d422d930bdc8d869d3f	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0005	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	5	O05	b618752e192ed35ad647139a9a5bcb9e5171568a747e15fc0e5741c68ab6a224	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0006	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	6	O06	de1cdbe353b16d3c91512f0a1fbf029f3692ebe41e7355365c95d5b2a841dc9b	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0007	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	7	O07	79ee494690cfe155f3f386e629514f4086ff93fb2d16eaa9455adab9f02189ba	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0008	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	8	O08	329d553c10a9c0edc38a1a89cb8805d582c848302898d1630b25c592c2f42377	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0009	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	9	O09	04cea2000d51386e78538acc44557e12e8c0a88255130ca24a12ef4763a364ef	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0010	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	10	O10	e4417404e36f4ebb3e6200ff7595eddb4a4f5ff9bb202bce9795abe55526e20e	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0011	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	11	O11	e91951e2a4341aa0d10fb822270b4206f913849e7cea0b5fb4270d01b6bfb4eb	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0012	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	12	O12	4189b166de094436253fb8be964a0eae9a769cedeac1dae16492a9629c7be441	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0013	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	13	O13	32d3a7c7c1347a4e03386bd0636b857ad176962309ab8795b56beb9ffc5d880d	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0014	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	14	O14	f09057e6064b01fe1cbfe39270044546cc985944fdbd47cd69bb73bc4198f0e4	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0015	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	15	O15	4a9c70d5987110785fc9c90428efc526fca8705be87701ce8121077bda37f4f0	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0016	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	16	O16	2e2b96639ad80b64fbbb194ef640c33f317a363f92f659e4da39f87132790ab0	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0017	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	17	O17	f3ad7985d361c7928a2f3149a986db94705d91b4526ff11cda8a04cbfe321860	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0018	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	18	O18	4df2fd6b88fe790d0f161a38ecbf2ff318e715106fc65b1096e599b7b07f42a8	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0019	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	19	O19	0d5fa4a4a5e6d63971174d32fb6102f74b28ada9bf2958c3490478de281414cf	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S048:R0020	CONFIGURATION_OBJECT	S048	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_UNIVERSE.tsv	20	O20	b36fccbdb395a5fb7166091bb750b9e1a3008bd649e870cb728d9873ce33e314	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S049:R0001	CONFIGURATION_ADJUDICATION	S049	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_ADJUDICATION.tsv	1	O01	44e4b75c902f66a02498d63c55a3c84d0b0173919bc2737542b738eab5d40a4c	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S049:R0002	CONFIGURATION_ADJUDICATION	S049	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_ADJUDICATION.tsv	2	O02	10b42ab13ce67b85d288df9779f78746ddb4297865e83cf669e02272f0152579	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S049:R0003	CONFIGURATION_ADJUDICATION	S049	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_ADJUDICATION.tsv	3	O03	707d6fdd8f0d72517d3930e6bd084d66bbe2cfb48925988ad9fd7d1bf3cb2f81	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S049:R0004	CONFIGURATION_ADJUDICATION	S049	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_ADJUDICATION.tsv	4	O04	eb451bbebd9aa7f50caaaa7a9d2f66490ead4af2f1cdd4b8e40859a69b8052c4	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S049:R0005	CONFIGURATION_ADJUDICATION	S049	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_ADJUDICATION.tsv	5	O05	7b2e6fa2d3753b96d7d299f6708689dd68a2f887bf54a78c31e11adbe5ca7896	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
S049:R0006	CONFIGURATION_ADJUDICATION	S049	udt_complete_relational_configuration_variation_domain_audit_2026-07-26/CONFIGURATION_OBJECT_ADJUDICATION.tsv	6	O06	5cb38165edaed267dcc3d53333123c4df5a3d4152299ae9b75ccb163b745c2ce	LOCAL_OR_FORMAL_ONLY	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	PARTIAL_OR_CONDITIONAL	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	PARTIAL_OR_CONDITIONAL	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Type/ownership evidence only; not a global metric candidate.
