endpoint_pair_id	carrier_id	mask_id	bank_a	bank_b	identity_a	identity_b	causal_a	causal_b	pair_type
V008_MA_B0B1	V008	MA	B0	B1	B0_V008_MA	B1_V008_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MA_B0B2	V008	MA	B0	B2	B0_V008_MA	B2_V008_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MA_B0B3	V008	MA	B0	B3	B0_V008_MA	B3_V008_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MA_B1B2	V008	MA	B1	B2	B1_V008_MA	B2_V008_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MA_B1B3	V008	MA	B1	B3	B1_V008_MA	B3_V008_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MA_B2B3	V008	MA	B2	B3	B2_V008_MA	B3_V008_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MB_B0B1	V008	MB	B0	B1	B0_V008_MB	B1_V008_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MB_B0B2	V008	MB	B0	B2	B0_V008_MB	B2_V008_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MB_B0B3	V008	MB	B0	B3	B0_V008_MB	B3_V008_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MB_B1B2	V008	MB	B1	B2	B1_V008_MB	B2_V008_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MB_B1B3	V008	MB	B1	B3	B1_V008_MB	B3_V008_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MB_B2B3	V008	MB	B2	B3	B2_V008_MB	B3_V008_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MC_B0B1	V008	MC	B0	B1	B0_V008_MC	B1_V008_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MC_B0B2	V008	MC	B0	B2	B0_V008_MC	B2_V008_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MC_B0B3	V008	MC	B0	B3	B0_V008_MC	B3_V008_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MC_B1B2	V008	MC	B1	B2	B1_V008_MC	B2_V008_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MC_B1B3	V008	MC	B1	B3	B1_V008_MC	B3_V008_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MC_B2B3	V008	MC	B2	B3	B2_V008_MC	B3_V008_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MD_B0B1	V008	MD	B0	B1	B0_V008_MD	B1_V008_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MD_B0B2	V008	MD	B0	B2	B0_V008_MD	B2_V008_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MD_B0B3	V008	MD	B0	B3	B0_V008_MD	B3_V008_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MD_B1B2	V008	MD	B1	B2	B1_V008_MD	B2_V008_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MD_B1B3	V008	MD	B1	B3	B1_V008_MD	B3_V008_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MD_B2B3	V008	MD	B2	B3	B2_V008_MD	B3_V008_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_ME_B0B1	V008	ME	B0	B1	B0_V008_ME	B1_V008_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_ME_B0B2	V008	ME	B0	B2	B0_V008_ME	B2_V008_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_ME_B0B3	V008	ME	B0	B3	B0_V008_ME	B3_V008_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_ME_B1B2	V008	ME	B1	B2	B1_V008_ME	B2_V008_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_ME_B1B3	V008	ME	B1	B3	B1_V008_ME	B3_V008_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_ME_B2B3	V008	ME	B2	B3	B2_V008_ME	B3_V008_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MF_B0B1	V008	MF	B0	B1	B0_V008_MF	B1_V008_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MF_B0B2	V008	MF	B0	B2	B0_V008_MF	B2_V008_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MF_B0B3	V008	MF	B0	B3	B0_V008_MF	B3_V008_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MF_B1B2	V008	MF	B1	B2	B1_V008_MF	B2_V008_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V008_MF_B1B3	V008	MF	B1	B3	B1_V008_MF	B3_V008_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V008_MF_B2B3	V008	MF	B2	B3	B2_V008_MF	B3_V008_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_M8_B0B1	V009	M8	B0	B1	B0_V009_M8	B1_V009_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_M8_B0B2	V009	M8	B0	B2	B0_V009_M8	B2_V009_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_M8_B0B3	V009	M8	B0	B3	B0_V009_M8	B3_V009_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_M8_B1B2	V009	M8	B1	B2	B1_V009_M8	B2_V009_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_M8_B1B3	V009	M8	B1	B3	B1_V009_M8	B3_V009_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_M8_B2B3	V009	M8	B2	B3	B2_V009_M8	B3_V009_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_M9_B0B1	V009	M9	B0	B1	B0_V009_M9	B1_V009_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_M9_B0B2	V009	M9	B0	B2	B0_V009_M9	B2_V009_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_M9_B0B3	V009	M9	B0	B3	B0_V009_M9	B3_V009_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_M9_B1B2	V009	M9	B1	B2	B1_V009_M9	B2_V009_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_M9_B1B3	V009	M9	B1	B3	B1_V009_M9	B3_V009_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_M9_B2B3	V009	M9	B2	B3	B2_V009_M9	B3_V009_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MA_B0B1	V009	MA	B0	B1	B0_V009_MA	B1_V009_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MA_B0B2	V009	MA	B0	B2	B0_V009_MA	B2_V009_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MA_B0B3	V009	MA	B0	B3	B0_V009_MA	B3_V009_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MA_B1B2	V009	MA	B1	B2	B1_V009_MA	B2_V009_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MA_B1B3	V009	MA	B1	B3	B1_V009_MA	B3_V009_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MA_B2B3	V009	MA	B2	B3	B2_V009_MA	B3_V009_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MB_B0B1	V009	MB	B0	B1	B0_V009_MB	B1_V009_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MB_B0B2	V009	MB	B0	B2	B0_V009_MB	B2_V009_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MB_B0B3	V009	MB	B0	B3	B0_V009_MB	B3_V009_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MB_B1B2	V009	MB	B1	B2	B1_V009_MB	B2_V009_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MB_B1B3	V009	MB	B1	B3	B1_V009_MB	B3_V009_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MB_B2B3	V009	MB	B2	B3	B2_V009_MB	B3_V009_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MC_B0B1	V009	MC	B0	B1	B0_V009_MC	B1_V009_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MC_B0B2	V009	MC	B0	B2	B0_V009_MC	B2_V009_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MC_B0B3	V009	MC	B0	B3	B0_V009_MC	B3_V009_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MC_B1B2	V009	MC	B1	B2	B1_V009_MC	B2_V009_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MC_B1B3	V009	MC	B1	B3	B1_V009_MC	B3_V009_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MC_B2B3	V009	MC	B2	B3	B2_V009_MC	B3_V009_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MD_B0B1	V009	MD	B0	B1	B0_V009_MD	B1_V009_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MD_B0B2	V009	MD	B0	B2	B0_V009_MD	B2_V009_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MD_B0B3	V009	MD	B0	B3	B0_V009_MD	B3_V009_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MD_B1B2	V009	MD	B1	B2	B1_V009_MD	B2_V009_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MD_B1B3	V009	MD	B1	B3	B1_V009_MD	B3_V009_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MD_B2B3	V009	MD	B2	B3	B2_V009_MD	B3_V009_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_ME_B0B1	V009	ME	B0	B1	B0_V009_ME	B1_V009_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_ME_B0B2	V009	ME	B0	B2	B0_V009_ME	B2_V009_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_ME_B0B3	V009	ME	B0	B3	B0_V009_ME	B3_V009_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_ME_B1B2	V009	ME	B1	B2	B1_V009_ME	B2_V009_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_ME_B1B3	V009	ME	B1	B3	B1_V009_ME	B3_V009_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_ME_B2B3	V009	ME	B2	B3	B2_V009_ME	B3_V009_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MF_B0B1	V009	MF	B0	B1	B0_V009_MF	B1_V009_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MF_B0B2	V009	MF	B0	B2	B0_V009_MF	B2_V009_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MF_B0B3	V009	MF	B0	B3	B0_V009_MF	B3_V009_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MF_B1B2	V009	MF	B1	B2	B1_V009_MF	B2_V009_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V009_MF_B1B3	V009	MF	B1	B3	B1_V009_MF	B3_V009_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V009_MF_B2B3	V009	MF	B2	B3	B2_V009_MF	B3_V009_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_M8_B0B1	V010	M8	B0	B1	B0_V010_M8	B1_V010_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_M8_B0B2	V010	M8	B0	B2	B0_V010_M8	B2_V010_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_M8_B0B3	V010	M8	B0	B3	B0_V010_M8	B3_V010_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_M8_B1B2	V010	M8	B1	B2	B1_V010_M8	B2_V010_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_M8_B1B3	V010	M8	B1	B3	B1_V010_M8	B3_V010_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_M8_B2B3	V010	M8	B2	B3	B2_V010_M8	B3_V010_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_M9_B0B1	V010	M9	B0	B1	B0_V010_M9	B1_V010_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_M9_B0B2	V010	M9	B0	B2	B0_V010_M9	B2_V010_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_M9_B0B3	V010	M9	B0	B3	B0_V010_M9	B3_V010_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_M9_B1B2	V010	M9	B1	B2	B1_V010_M9	B2_V010_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_M9_B1B3	V010	M9	B1	B3	B1_V010_M9	B3_V010_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_M9_B2B3	V010	M9	B2	B3	B2_V010_M9	B3_V010_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MA_B0B1	V010	MA	B0	B1	B0_V010_MA	B1_V010_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MA_B0B2	V010	MA	B0	B2	B0_V010_MA	B2_V010_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MA_B0B3	V010	MA	B0	B3	B0_V010_MA	B3_V010_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MA_B1B2	V010	MA	B1	B2	B1_V010_MA	B2_V010_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MA_B1B3	V010	MA	B1	B3	B1_V010_MA	B3_V010_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MA_B2B3	V010	MA	B2	B3	B2_V010_MA	B3_V010_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MB_B0B1	V010	MB	B0	B1	B0_V010_MB	B1_V010_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MB_B0B2	V010	MB	B0	B2	B0_V010_MB	B2_V010_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MB_B0B3	V010	MB	B0	B3	B0_V010_MB	B3_V010_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MB_B1B2	V010	MB	B1	B2	B1_V010_MB	B2_V010_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MB_B1B3	V010	MB	B1	B3	B1_V010_MB	B3_V010_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MB_B2B3	V010	MB	B2	B3	B2_V010_MB	B3_V010_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MC_B0B1	V010	MC	B0	B1	B0_V010_MC	B1_V010_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MC_B0B2	V010	MC	B0	B2	B0_V010_MC	B2_V010_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MC_B0B3	V010	MC	B0	B3	B0_V010_MC	B3_V010_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MC_B1B2	V010	MC	B1	B2	B1_V010_MC	B2_V010_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MC_B1B3	V010	MC	B1	B3	B1_V010_MC	B3_V010_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MC_B2B3	V010	MC	B2	B3	B2_V010_MC	B3_V010_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MD_B0B1	V010	MD	B0	B1	B0_V010_MD	B1_V010_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MD_B0B2	V010	MD	B0	B2	B0_V010_MD	B2_V010_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MD_B0B3	V010	MD	B0	B3	B0_V010_MD	B3_V010_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MD_B1B2	V010	MD	B1	B2	B1_V010_MD	B2_V010_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MD_B1B3	V010	MD	B1	B3	B1_V010_MD	B3_V010_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MD_B2B3	V010	MD	B2	B3	B2_V010_MD	B3_V010_MD	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_ME_B0B1	V010	ME	B0	B1	B0_V010_ME	B1_V010_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_ME_B0B2	V010	ME	B0	B2	B0_V010_ME	B2_V010_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_ME_B0B3	V010	ME	B0	B3	B0_V010_ME	B3_V010_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_ME_B1B2	V010	ME	B1	B2	B1_V010_ME	B2_V010_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_ME_B1B3	V010	ME	B1	B3	B1_V010_ME	B3_V010_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_ME_B2B3	V010	ME	B2	B3	B2_V010_ME	B3_V010_ME	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MF_B0B1	V010	MF	B0	B1	B0_V010_MF	B1_V010_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MF_B0B2	V010	MF	B0	B2	B0_V010_MF	B2_V010_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MF_B0B3	V010	MF	B0	B3	B0_V010_MF	B3_V010_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MF_B1B2	V010	MF	B1	B2	B1_V010_MF	B2_V010_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V010_MF_B1B3	V010	MF	B1	B3	B1_V010_MF	B3_V010_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V010_MF_B2B3	V010	MF	B2	B3	B2_V010_MF	B3_V010_MF	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_M8_B0B1	V011	M8	B0	B1	B0_V011_M8	B1_V011_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_M8_B0B2	V011	M8	B0	B2	B0_V011_M8	B2_V011_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_M8_B0B3	V011	M8	B0	B3	B0_V011_M8	B3_V011_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_M8_B1B2	V011	M8	B1	B2	B1_V011_M8	B2_V011_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_M8_B1B3	V011	M8	B1	B3	B1_V011_M8	B3_V011_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_M8_B2B3	V011	M8	B2	B3	B2_V011_M8	B3_V011_M8	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_M9_B0B1	V011	M9	B0	B1	B0_V011_M9	B1_V011_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_M9_B0B2	V011	M9	B0	B2	B0_V011_M9	B2_V011_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_M9_B0B3	V011	M9	B0	B3	B0_V011_M9	B3_V011_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_M9_B1B2	V011	M9	B1	B2	B1_V011_M9	B2_V011_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_M9_B1B3	V011	M9	B1	B3	B1_V011_M9	B3_V011_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_M9_B2B3	V011	M9	B2	B3	B2_V011_M9	B3_V011_M9	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_MA_B0B1	V011	MA	B0	B1	B0_V011_MA	B1_V011_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_MA_B0B2	V011	MA	B0	B2	B0_V011_MA	B2_V011_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_MA_B0B3	V011	MA	B0	B3	B0_V011_MA	B3_V011_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_MA_B1B2	V011	MA	B1	B2	B1_V011_MA	B2_V011_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_MA_B1B3	V011	MA	B1	B3	B1_V011_MA	B3_V011_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_MA_B2B3	V011	MA	B2	B3	B2_V011_MA	B3_V011_MA	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_MB_B0B1	V011	MB	B0	B1	B0_V011_MB	B1_V011_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_MB_B0B2	V011	MB	B0	B2	B0_V011_MB	B2_V011_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_MB_B0B3	V011	MB	B0	B3	B0_V011_MB	B3_V011_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_MB_B1B2	V011	MB	B1	B2	B1_V011_MB	B2_V011_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_MB_B1B3	V011	MB	B1	B3	B1_V011_MB	B3_V011_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_MB_B2B3	V011	MB	B2	B3	B2_V011_MB	B3_V011_MB	UNIFORMLY_SPACELIKE	UNIFORMLY_TIMELIKE	CROSS_SECTOR
V011_MC_B0B1	V011	MC	B0	B1	B0_V011_MC	B1_V011_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
V011_MC_B0B2	V011	MC	B0	B2	B0_V011_MC	B2_V011_MC	UNIFORMLY_SPACELIKE	UNIFORMLY_SPACELIKE	SAME_SIGN_CONTROL
