cell_id	screen	mixing	dependence	symmetry	global_status	disposition
X2409	DEGENERATE	ZERO	RADIAL_ONLY	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2410	DEGENERATE	ZERO	RADIAL_ONLY	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2411	DEGENERATE	ZERO	RADIAL_ONLY	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2412	DEGENERATE	ZERO	RADIAL_ONLY	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2413	DEGENERATE	ZERO	RADIAL_ONLY	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2414	DEGENERATE	ZERO	RADIAL_ONLY	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2415	DEGENERATE	ZERO	RADIAL_ONLY	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2416	DEGENERATE	ZERO	RADIAL_ONLY	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2417	DEGENERATE	ZERO	RADIAL_ONLY	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2418	DEGENERATE	ZERO	RADIAL_ONLY	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2419	DEGENERATE	ZERO	RADIAL_ONLY	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2420	DEGENERATE	ZERO	RADIAL_ONLY	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2421	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2422	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2423	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2424	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2425	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2426	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2427	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2428	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2429	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2430	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2431	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2432	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2433	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2434	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2435	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2436	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2437	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2438	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2439	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2440	DEGENERATE	ZERO	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2441	DEGENERATE	ZERO	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2442	DEGENERATE	ZERO	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2443	DEGENERATE	ZERO	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2444	DEGENERATE	ZERO	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2445	DEGENERATE	ZERO	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2446	DEGENERATE	ZERO	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2447	DEGENERATE	ZERO	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2448	DEGENERATE	ZERO	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2449	DEGENERATE	ZERO	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2450	DEGENERATE	ZERO	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2451	DEGENERATE	ZERO	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2452	DEGENERATE	ZERO	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2453	DEGENERATE	ZERO	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2454	DEGENERATE	ZERO	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2455	DEGENERATE	ZERO	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2456	DEGENERATE	ZERO	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2457	DEGENERATE	ZERO	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2458	DEGENERATE	ZERO	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2459	DEGENERATE	ZERO	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2460	DEGENERATE	ZERO	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2461	DEGENERATE	ZERO	CONDITIONAL_S3	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2462	DEGENERATE	ZERO	CONDITIONAL_S3	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2463	DEGENERATE	ZERO	CONDITIONAL_S3	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2464	DEGENERATE	ZERO	CONDITIONAL_S3	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2465	DEGENERATE	ZERO	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2466	DEGENERATE	ZERO	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2467	DEGENERATE	ZERO	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2468	DEGENERATE	ZERO	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2469	DEGENERATE	ZERO	CONDITIONAL_S3	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2470	DEGENERATE	ZERO	CONDITIONAL_S3	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2471	DEGENERATE	ZERO	CONDITIONAL_S3	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2472	DEGENERATE	ZERO	CONDITIONAL_S3	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2473	DEGENERATE	ZERO	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2474	DEGENERATE	ZERO	CONDITIONAL_S3	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2475	DEGENERATE	ZERO	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2476	DEGENERATE	ZERO	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2477	DEGENERATE	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2478	DEGENERATE	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2479	DEGENERATE	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2480	DEGENERATE	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2481	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2482	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2483	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2484	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2485	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2486	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2487	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2488	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2489	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2490	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2491	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2492	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2493	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2494	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2495	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2496	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2497	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2498	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2499	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2500	DEGENERATE	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2501	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2502	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2503	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2504	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2505	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2506	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2507	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2508	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2509	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2510	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2511	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2512	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2513	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2514	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2515	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2516	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2517	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2518	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2519	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2520	DEGENERATE	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2521	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2522	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2523	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2524	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2525	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2526	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2527	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2528	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2529	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2530	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2531	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2532	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2533	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2534	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2535	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2536	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2537	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2538	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2539	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2540	DEGENERATE	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2541	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2542	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2543	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2544	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2545	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2546	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2547	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2548	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2549	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2550	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2551	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2552	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2553	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2554	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2555	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2556	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2557	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2558	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2559	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2560	DEGENERATE	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2561	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2562	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2563	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2564	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2565	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2566	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2567	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2568	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2569	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2570	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2571	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2572	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2573	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2574	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
X2575	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	GLOBAL_NON_TORIC	DEGENERATE_CONTROL_NO_INVERSE
X2576	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	MISSING_WRL_S3_JOIN	DEGENERATE_CONTROL_NO_INVERSE
X2577	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	DEGENERATE_CONTROL_NO_INVERSE
X2578	DEGENERATE	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	CONDITIONAL_S3	DEGENERATE_CONTROL_NO_INVERSE
