key	weyl_relative_error	ricci_relative_error	ladder_weyl_outer_error	ladder_ricci_outer_error	production_petrov	independent_petrov	production_owner	independent_owner	pass
G85|G75_AM_S46_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	2.2535506008214814e-10	2.3255124602413224e-10	7.0819665694928253e-10	5.817675871772423e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.2765401942171225e-10	2.339648123313046e-10	7.1474642298093395e-10	5.9324237415606613e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.244652857763205e-10	2.2759713200465948e-10	7.1416858917714342e-10	5.8902043065745727e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E20:A04_LAPSE_LIFT_TIMELIVE|C0	2.2310531686707137e-10	2.3199831927332195e-10	7.2779559458996422e-10	5.7925323074369757e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.2558830494009084e-10	2.313618372569259e-10	7.2575974245970196e-10	5.8051224441885047e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.2667864455251651e-10	2.32968301280275e-10	7.2168187501939822e-10	5.637512193208113e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S46_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S46_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S46_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	3.5778735112025897e-10	3.4922344573742588e-10	4.5185858801761405e-10	3.4843281274761664e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.5744527760643813e-10	3.4934424717397245e-10	4.5007087479460774e-10	3.4948508706696576e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.5948195340688163e-10	3.4878589969732554e-10	4.519705548562956e-10	3.4917638595751972e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E50:A04_LAPSE_LIFT_TIMELIVE|C0	3.572963193730082e-10	3.489284147339532e-10	4.505927825228494e-10	3.4729359512337583e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.5737977355020162e-10	3.4884768188521725e-10	4.5045698235977713e-10	3.475047646276715e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.5769234650325398e-10	3.4892153721059623e-10	4.4969622965872546e-10	3.4585670381733173e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S46_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S46_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S46_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	4.126775360573233e-10	3.4250592541869275e-10	1.5439364777886323e-09	6.6592951555259264e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	4.6147753741190721e-10	3.6155759255404066e-10	1.5846203865046182e-09	6.676212548774314e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	4.4033787382597573e-10	3.0964561510365526e-10	1.5116711960851338e-09	6.5147814114463464e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E05:A04_LAPSE_LIFT_TIMELIVE|C0	3.7493179930401899e-10	3.0283899995283287e-10	1.514515925367524e-09	4.6183258834493108e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	4.1679228473257324e-10	3.044115460491903e-10	1.5319729665860604e-09	4.8205608519906507e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.9950734265469151e-10	3.0783523583999774e-10	1.7070821940320781e-09	4.7348552926235531e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E05:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E05:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E05:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	3.1562258379398207e-10	3.3823577911132743e-10	1.0709636858090794e-10	6.5814819423404895e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.1547699553637848e-10	3.3824106041595618e-10	1.0691162296917618e-10	6.584461392953701e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.1586944161082899e-10	3.3822434165689932e-10	1.0708381810412926e-10	6.5856363041675899e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E100:A04_LAPSE_LIFT_TIMELIVE|C0	3.1546777518133734e-10	3.381817974199829e-10	1.0713349225026209e-10	6.5817324131875239e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.1550815174519626e-10	3.3818256923121579e-10	1.0707801268289548e-10	6.5819686742459545e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.1551741848310864e-10	3.3817411526198455e-10	1.0679879569790952e-10	6.5774985591928725e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E100:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E100:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E100:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	3.378397845832612e-10	2.8496505425681171e-10	1.1879652121889738e-09	5.9644038162475178e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.3771826828499738e-10	2.8548451588045604e-10	1.1906938695322499e-09	5.9490400075316637e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.3935931025847784e-10	2.8301091871682848e-10	1.1898153476220353e-09	5.9519145454309537e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E20:A04_LAPSE_LIFT_TIMELIVE|C0	3.3650510759314026e-10	2.8432313218851672e-10	1.193107070788866e-09	5.8868269493636974e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.3738540397368761e-10	2.8408243078252127e-10	1.1924880687610342e-09	5.899577004498846e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.3812966134690603e-10	2.8458572515833713e-10	1.2028298080378528e-09	5.9031284245354657e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	3.3689789473575067e-10	3.323534051719279e-10	1.8466462881622447e-10	9.0965860279810307e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.3660514395555013e-10	3.3238532158198661e-10	1.8434408926855241e-10	9.1245405178416562e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.378001013485557e-10	3.3223828843291679e-10	1.8458372093345773e-10	9.1215589120646932e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E50:A04_LAPSE_LIFT_TIMELIVE|C0	3.3649136811056154e-10	3.3219094134141995e-10	1.8440490553095779e-10	9.1139904459057107e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.3651151255384235e-10	3.3216889539437629e-10	1.8445609264076706e-10	9.116526112600846e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.3671527848959484e-10	3.3217462588414423e-10	1.8414457319103009e-10	9.0727655035986392e-11	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S47_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S47_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	1.7417643143774406e-10	2.5715314740374704e-10	4.1640497004439012e-10	4.6865944385661318e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.1192803371029629e-10	3.631154386240051e-10	1.1434303765879624e-09	1.2235397171453313e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	5.1217518632677406e-10	4.4471668804875076e-10	8.8048102010684768e-10	1.0113514541781121e-09	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E05:A04_LAPSE_LIFT_TIMELIVE|C0	1.8857647972829923e-10	3.1153825491810185e-10	1.0521795252372691e-09	7.5515345794709522e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.218931042171946e-10	3.2675131752039198e-10	9.3226845608561745e-10	8.1007671990753902e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.4164676699919235e-10	3.3326151905104201e-10	1.3304554435338971e-09	4.2696385030269607e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E05:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E05:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E05:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	3.4869473171310407e-10	3.4414475825520609e-10	4.8955133372401154e-10	3.6961025348584892e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.4846897571123649e-10	3.4433171809719115e-10	4.8829402075143661e-10	3.7059163436138679e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.4974440286670617e-10	3.4349565278541342e-10	4.8936449958833221e-10	3.7035691722421863e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E100:A04_LAPSE_LIFT_TIMELIVE|C0	3.4738299045032506e-10	3.4357957622754206e-10	4.8971042179527368e-10	3.700102577203876e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.4728058169192227e-10	3.4373905557043101e-10	4.8939519168213243e-10	3.7017236367782744e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.4758611449127493e-10	3.4374552632954606e-10	4.8818425557921864e-10	3.6823211042009931e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E100:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E100:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E100:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	2.9347492618587041e-10	3.0979437446043337e-10	5.2148874494296933e-10	5.2687703700796498e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.1905184565224675e-10	3.2267579112000392e-10	6.4960732959904632e-10	6.0419908954556829e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.3574369544842694e-10	2.7062975540955353e-10	5.9239501142410676e-10	5.7212683832747653e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E20:A04_LAPSE_LIFT_TIMELIVE|C0	2.6621436086737739e-10	2.9525595134047526e-10	5.7619988245787115e-10	5.3029147568534157e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.7271022644920001e-10	2.9844228037898617e-10	5.7176654253649928e-10	5.3998968499551674e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.7343521096691722e-10	3.0182530641471899e-10	5.4548517861116538e-10	4.4976643159471122e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S48_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	3.8066494541054097e-10	3.4522265843787038e-10	5.262885813974251e-10	4.0944117204427263e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.8244799415524389e-10	3.4661877908646001e-10	5.3095617213191109e-10	4.1670390641856279e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.7560172592653127e-10	3.401706386307158e-10	5.30599006021243e-10	4.1457114542947381e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S48_E50:A04_LAPSE_LIFT_TIMELIVE|C0	3.7744271674832847e-10	3.4157005523939623e-10	5.4654587515010068e-10	4.1511677153320413e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
