identity_order	identity_id	bank	carrier_id	mask_id	start_point	end_point	global_domain_status
2714	B3_R09_3_MA	B3	R09_3	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2715	B3_R09_3_MB	B3	R09_3	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2716	B3_R09_3_MC	B3	R09_3	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2717	B3_R09_3_MD	B3	R09_3	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2718	B3_R09_3_ME	B3	R09_3	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2719	B3_R09_3_MF	B3	R09_3	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2720	B3_R10_3_M0	B3	R10_3	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2721	B3_R10_3_M1	B3	R10_3	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2722	B3_R10_3_M2	B3	R10_3	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2723	B3_R10_3_M3	B3	R10_3	M3	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2724	B3_R10_3_M4	B3	R10_3	M4	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2725	B3_R10_3_M5	B3	R10_3	M5	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2726	B3_R10_3_M6	B3	R10_3	M6	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2727	B3_R10_3_M7	B3	R10_3	M7	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2728	B3_R10_3_M8	B3	R10_3	M8	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2729	B3_R10_3_M9	B3	R10_3	M9	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2730	B3_R10_3_MA	B3	R10_3	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2731	B3_R10_3_MB	B3	R10_3	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2732	B3_R10_3_MC	B3	R10_3	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2733	B3_R10_3_MD	B3	R10_3	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2734	B3_R10_3_ME	B3	R10_3	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2735	B3_R10_3_MF	B3	R10_3	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2736	B3_R11_3_M0	B3	R11_3	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2737	B3_R11_3_M1	B3	R11_3	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2738	B3_R11_3_M2	B3	R11_3	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2739	B3_R11_3_M3	B3	R11_3	M3	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2740	B3_R11_3_M4	B3	R11_3	M4	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2741	B3_R11_3_M5	B3	R11_3	M5	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2742	B3_R11_3_M6	B3	R11_3	M6	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2743	B3_R11_3_M7	B3	R11_3	M7	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2744	B3_R11_3_M8	B3	R11_3	M8	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2745	B3_R11_3_M9	B3	R11_3	M9	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2746	B3_R11_3_MA	B3	R11_3	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2747	B3_R11_3_MB	B3	R11_3	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2748	B3_R11_3_MC	B3	R11_3	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2749	B3_R11_3_MD	B3	R11_3	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2750	B3_R11_3_ME	B3	R11_3	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2751	B3_R11_3_MF	B3	R11_3	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2752	B3_R12_3_M0	B3	R12_3	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2753	B3_R12_3_M1	B3	R12_3	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2754	B3_R12_3_M2	B3	R12_3	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2755	B3_R12_3_M3	B3	R12_3	M3	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2756	B3_R12_3_M4	B3	R12_3	M4	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2757	B3_R12_3_M5	B3	R12_3	M5	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2758	B3_R12_3_M6	B3	R12_3	M6	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2759	B3_R12_3_M7	B3	R12_3	M7	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2760	B3_R12_3_M8	B3	R12_3	M8	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2761	B3_R12_3_M9	B3	R12_3	M9	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2762	B3_R12_3_MA	B3	R12_3	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2763	B3_R12_3_MB	B3	R12_3	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2764	B3_R12_3_MC	B3	R12_3	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2765	B3_R12_3_MD	B3	R12_3	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2766	B3_R12_3_ME	B3	R12_3	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2767	B3_R12_3_MF	B3	R12_3	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2768	B3_R13_3_M0	B3	R13_3	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2769	B3_R13_3_M1	B3	R13_3	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2770	B3_R13_3_M2	B3	R13_3	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2771	B3_R13_3_M3	B3	R13_3	M3	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2772	B3_R13_3_M4	B3	R13_3	M4	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2773	B3_R13_3_M5	B3	R13_3	M5	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2774	B3_R13_3_M6	B3	R13_3	M6	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2775	B3_R13_3_M7	B3	R13_3	M7	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2776	B3_R13_3_M8	B3	R13_3	M8	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2777	B3_R13_3_M9	B3	R13_3	M9	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2778	B3_R13_3_MA	B3	R13_3	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2779	B3_R13_3_MB	B3	R13_3	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2780	B3_R13_3_MC	B3	R13_3	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2781	B3_R13_3_MD	B3	R13_3	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2782	B3_R13_3_ME	B3	R13_3	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2783	B3_R13_3_MF	B3	R13_3	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2784	B3_R14_3_M0	B3	R14_3	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2785	B3_R14_3_M1	B3	R14_3	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2786	B3_R14_3_M2	B3	R14_3	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2787	B3_R14_3_M3	B3	R14_3	M3	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2788	B3_R14_3_M4	B3	R14_3	M4	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2789	B3_R14_3_M5	B3	R14_3	M5	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2790	B3_R14_3_M6	B3	R14_3	M6	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2791	B3_R14_3_M7	B3	R14_3	M7	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2792	B3_R14_3_M8	B3	R14_3	M8	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2793	B3_R14_3_M9	B3	R14_3	M9	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2794	B3_R14_3_MA	B3	R14_3	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2795	B3_R14_3_MB	B3	R14_3	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2796	B3_R14_3_MC	B3	R14_3	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2797	B3_R14_3_MD	B3	R14_3	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2798	B3_R14_3_ME	B3	R14_3	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2799	B3_R14_3_MF	B3	R14_3	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2800	B3_R15_3_M0	B3	R15_3	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2801	B3_R15_3_M1	B3	R15_3	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2802	B3_R15_3_M2	B3	R15_3	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2803	B3_R15_3_M3	B3	R15_3	M3	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2804	B3_R15_3_M4	B3	R15_3	M4	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2805	B3_R15_3_M5	B3	R15_3	M5	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2806	B3_R15_3_M6	B3	R15_3	M6	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2807	B3_R15_3_M7	B3	R15_3	M7	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2808	B3_R15_3_M8	B3	R15_3	M8	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2809	B3_R15_3_M9	B3	R15_3	M9	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2810	B3_R15_3_MA	B3	R15_3	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2811	B3_R15_3_MB	B3	R15_3	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2812	B3_R15_3_MC	B3	R15_3	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2813	B3_R15_3_MD	B3	R15_3	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2814	B3_R15_3_ME	B3	R15_3	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2815	B3_R15_3_MF	B3	R15_3	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2816	B3_V001_M0	B3	V001	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2817	B3_V001_M1	B3	V001	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2818	B3_V001_M2	B3	V001	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2819	B3_V001_M3	B3	V001	M3	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2820	B3_V001_M4	B3	V001	M4	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2821	B3_V001_M5	B3	V001	M5	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2822	B3_V001_M6	B3	V001	M6	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2823	B3_V001_M7	B3	V001	M7	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2824	B3_V001_M8	B3	V001	M8	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2825	B3_V001_M9	B3	V001	M9	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2826	B3_V001_MA	B3	V001	MA	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2827	B3_V001_MB	B3	V001	MB	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2828	B3_V001_MC	B3	V001	MC	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2829	B3_V001_MD	B3	V001	MD	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2830	B3_V001_ME	B3	V001	ME	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2831	B3_V001_MF	B3	V001	MF	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2832	B3_V002_M0	B3	V002	M0	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2833	B3_V002_M1	B3	V002	M1	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
2834	B3_V002_M2	B3	V002	M2	[0.2,0.16666666666666666,-0.14285714285714285,-0.125]	[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333]	LOCAL_ANALYTIC_CHART_ONLY
