chain_id	A	B	C	rank_AB	rank_BC	rank_AC	transition_composes	Gram_increments_add	reciprocal_character_composes	delta_beta_telescopes	nontrivial_directed_loop
C055_055_099	S055	S055	S099	0	2	2	1	1	1	1	0
C055_060_060	S055	S060	S060	1	0	1	1	1	1	1	0
C055_060_065	S055	S060	S065	1	1	1	1	1	1	1	0
C055_060_070	S055	S060	S070	1	1	1	1	1	1	1	0
C055_060_085	S055	S060	S085	1	1	2	1	1	1	1	0
C055_060_090	S055	S060	S090	1	2	2	1	1	1	1	0
C055_060_091	S055	S060	S091	1	2	2	1	1	1	1	0
C055_060_092	S055	S060	S092	1	2	2	1	1	1	1	0
C055_060_093	S055	S060	S093	1	2	2	1	1	1	1	0
C055_060_094	S055	S060	S094	1	2	2	1	1	1	1	0
C055_060_095	S055	S060	S095	1	2	2	1	1	1	1	0
C055_060_096	S055	S060	S096	1	2	2	1	1	1	1	0
C055_060_097	S055	S060	S097	1	2	2	1	1	1	1	0
C055_060_098	S055	S060	S098	1	2	2	1	1	1	1	0
C055_060_099	S055	S060	S099	1	2	2	1	1	1	1	0
C055_065_065	S055	S065	S065	1	0	1	1	1	1	1	0
C055_065_070	S055	S065	S070	1	1	1	1	1	1	1	0
C055_065_090	S055	S065	S090	1	1	2	1	1	1	1	0
C055_065_095	S055	S065	S095	1	2	2	1	1	1	1	0
C055_065_096	S055	S065	S096	1	2	2	1	1	1	1	0
C055_065_097	S055	S065	S097	1	2	2	1	1	1	1	0
C055_065_098	S055	S065	S098	1	2	2	1	1	1	1	0
C055_065_099	S055	S065	S099	1	2	2	1	1	1	1	0
C055_070_070	S055	S070	S070	1	0	1	1	1	1	1	0
C055_070_095	S055	S070	S095	1	1	2	1	1	1	1	0
C055_080_080	S055	S080	S080	1	0	1	1	1	1	1	0
C055_080_085	S055	S080	S085	1	1	2	1	1	1	1	0
C055_080_090	S055	S080	S090	1	1	2	1	1	1	1	0
C055_080_095	S055	S080	S095	1	1	2	1	1	1	1	0
C055_085_085	S055	S085	S085	2	0	2	1	1	1	1	0
C055_085_090	S055	S085	S090	2	1	2	1	1	1	1	0
C055_085_095	S055	S085	S095	2	1	2	1	1	1	1	0
C055_086_086	S055	S086	S086	2	0	2	1	1	1	1	0
C055_086_091	S055	S086	S091	2	1	2	1	1	1	1	0
C055_086_096	S055	S086	S096	2	1	2	1	1	1	1	0
C055_087_087	S055	S087	S087	2	0	2	1	1	1	1	0
C055_087_092	S055	S087	S092	2	1	2	1	1	1	1	0
C055_087_097	S055	S087	S097	2	1	2	1	1	1	1	0
C055_088_088	S055	S088	S088	2	0	2	1	1	1	1	0
C055_088_093	S055	S088	S093	2	1	2	1	1	1	1	0
C055_088_098	S055	S088	S098	2	1	2	1	1	1	1	0
C055_090_090	S055	S090	S090	2	0	2	1	1	1	1	0
C055_090_095	S055	S090	S095	2	1	2	1	1	1	1	0
C055_091_091	S055	S091	S091	2	0	2	1	1	1	1	0
C055_091_096	S055	S091	S096	2	1	2	1	1	1	1	0
C055_092_092	S055	S092	S092	2	0	2	1	1	1	1	0
C055_092_097	S055	S092	S097	2	1	2	1	1	1	1	0
C055_093_093	S055	S093	S093	2	0	2	1	1	1	1	0
C055_093_098	S055	S093	S098	2	1	2	1	1	1	1	0
C055_094_094	S055	S094	S094	2	0	2	1	1	1	1	0
C055_094_099	S055	S094	S099	2	1	2	1	1	1	1	0
C055_095_095	S055	S095	S095	2	0	2	1	1	1	1	0
C055_096_096	S055	S096	S096	2	0	2	1	1	1	1	0
C055_097_097	S055	S097	S097	2	0	2	1	1	1	1	0
C055_098_098	S055	S098	S098	2	0	2	1	1	1	1	0
C055_099_099	S055	S099	S099	2	0	2	1	1	1	1	0
C056_056_056	S056	S056	S056	0	0	0	1	1	1	1	0
C056_056_061	S056	S056	S061	0	1	1	1	1	1	1	0
C056_056_066	S056	S056	S066	0	1	1	1	1	1	1	0
C056_056_071	S056	S056	S071	0	1	1	1	1	1	1	0
C056_056_081	S056	S056	S081	0	1	1	1	1	1	1	0
C056_056_085	S056	S056	S085	0	2	2	1	1	1	1	0
C056_056_086	S056	S056	S086	0	2	2	1	1	1	1	0
C056_056_087	S056	S056	S087	0	2	2	1	1	1	1	0
C056_056_088	S056	S056	S088	0	2	2	1	1	1	1	0
C056_056_089	S056	S056	S089	0	2	2	1	1	1	1	0
C056_056_090	S056	S056	S090	0	2	2	1	1	1	1	0
C056_056_091	S056	S056	S091	0	2	2	1	1	1	1	0
C056_056_092	S056	S056	S092	0	2	2	1	1	1	1	0
C056_056_093	S056	S056	S093	0	2	2	1	1	1	1	0
C056_056_094	S056	S056	S094	0	2	2	1	1	1	1	0
C056_056_095	S056	S056	S095	0	2	2	1	1	1	1	0
C056_056_096	S056	S056	S096	0	2	2	1	1	1	1	0
C056_056_097	S056	S056	S097	0	2	2	1	1	1	1	0
C056_056_098	S056	S056	S098	0	2	2	1	1	1	1	0
C056_056_099	S056	S056	S099	0	2	2	1	1	1	1	0
C056_061_061	S056	S061	S061	1	0	1	1	1	1	1	0
C056_061_066	S056	S061	S066	1	1	1	1	1	1	1	0
C056_061_071	S056	S061	S071	1	1	1	1	1	1	1	0
C056_061_086	S056	S061	S086	1	1	2	1	1	1	1	0
C056_061_090	S056	S061	S090	1	2	2	1	1	1	1	0
C056_061_091	S056	S061	S091	1	2	2	1	1	1	1	0
C056_061_092	S056	S061	S092	1	2	2	1	1	1	1	0
C056_061_093	S056	S061	S093	1	2	2	1	1	1	1	0
C056_061_094	S056	S061	S094	1	2	2	1	1	1	1	0
C056_061_095	S056	S061	S095	1	2	2	1	1	1	1	0
C056_061_096	S056	S061	S096	1	2	2	1	1	1	1	0
C056_061_097	S056	S061	S097	1	2	2	1	1	1	1	0
C056_061_098	S056	S061	S098	1	2	2	1	1	1	1	0
C056_061_099	S056	S061	S099	1	2	2	1	1	1	1	0
C056_066_066	S056	S066	S066	1	0	1	1	1	1	1	0
C056_066_071	S056	S066	S071	1	1	1	1	1	1	1	0
C056_066_091	S056	S066	S091	1	1	2	1	1	1	1	0
C056_066_095	S056	S066	S095	1	2	2	1	1	1	1	0
C056_066_096	S056	S066	S096	1	2	2	1	1	1	1	0
C056_066_097	S056	S066	S097	1	2	2	1	1	1	1	0
C056_066_098	S056	S066	S098	1	2	2	1	1	1	1	0
C056_066_099	S056	S066	S099	1	2	2	1	1	1	1	0
C056_071_071	S056	S071	S071	1	0	1	1	1	1	1	0
C056_071_096	S056	S071	S096	1	1	2	1	1	1	1	0
C056_081_081	S056	S081	S081	1	0	1	1	1	1	1	0
C056_081_086	S056	S081	S086	1	1	2	1	1	1	1	0
C056_081_091	S056	S081	S091	1	1	2	1	1	1	1	0
C056_081_096	S056	S081	S096	1	1	2	1	1	1	1	0
C056_085_085	S056	S085	S085	2	0	2	1	1	1	1	0
C056_085_090	S056	S085	S090	2	1	2	1	1	1	1	0
C056_085_095	S056	S085	S095	2	1	2	1	1	1	1	0
C056_086_086	S056	S086	S086	2	0	2	1	1	1	1	0
C056_086_091	S056	S086	S091	2	1	2	1	1	1	1	0
C056_086_096	S056	S086	S096	2	1	2	1	1	1	1	0
C056_087_087	S056	S087	S087	2	0	2	1	1	1	1	0
C056_087_092	S056	S087	S092	2	1	2	1	1	1	1	0
C056_087_097	S056	S087	S097	2	1	2	1	1	1	1	0
C056_088_088	S056	S088	S088	2	0	2	1	1	1	1	0
C056_088_093	S056	S088	S093	2	1	2	1	1	1	1	0
C056_088_098	S056	S088	S098	2	1	2	1	1	1	1	0
C056_089_089	S056	S089	S089	2	0	2	1	1	1	1	0
C056_089_094	S056	S089	S094	2	1	2	1	1	1	1	0
C056_089_099	S056	S089	S099	2	1	2	1	1	1	1	0
C056_090_090	S056	S090	S090	2	0	2	1	1	1	1	0
C056_090_095	S056	S090	S095	2	1	2	1	1	1	1	0
C056_091_091	S056	S091	S091	2	0	2	1	1	1	1	0
C056_091_096	S056	S091	S096	2	1	2	1	1	1	1	0
C056_092_092	S056	S092	S092	2	0	2	1	1	1	1	0
C056_092_097	S056	S092	S097	2	1	2	1	1	1	1	0
C056_093_093	S056	S093	S093	2	0	2	1	1	1	1	0
C056_093_098	S056	S093	S098	2	1	2	1	1	1	1	0
C056_094_094	S056	S094	S094	2	0	2	1	1	1	1	0
C056_094_099	S056	S094	S099	2	1	2	1	1	1	1	0
C056_095_095	S056	S095	S095	2	0	2	1	1	1	1	0
C056_096_096	S056	S096	S096	2	0	2	1	1	1	1	0
C056_097_097	S056	S097	S097	2	0	2	1	1	1	1	0
C056_098_098	S056	S098	S098	2	0	2	1	1	1	1	0
C056_099_099	S056	S099	S099	2	0	2	1	1	1	1	0
C057_057_057	S057	S057	S057	0	0	0	1	1	1	1	0
C057_057_062	S057	S057	S062	0	1	1	1	1	1	1	0
C057_057_067	S057	S057	S067	0	1	1	1	1	1	1	0
C057_057_072	S057	S057	S072	0	1	1	1	1	1	1	0
C057_057_082	S057	S057	S082	0	1	1	1	1	1	1	0
C057_057_085	S057	S057	S085	0	2	2	1	1	1	1	0
C057_057_086	S057	S057	S086	0	2	2	1	1	1	1	0
C057_057_087	S057	S057	S087	0	2	2	1	1	1	1	0
C057_057_088	S057	S057	S088	0	2	2	1	1	1	1	0
C057_057_089	S057	S057	S089	0	2	2	1	1	1	1	0
C057_057_090	S057	S057	S090	0	2	2	1	1	1	1	0
C057_057_091	S057	S057	S091	0	2	2	1	1	1	1	0
C057_057_092	S057	S057	S092	0	2	2	1	1	1	1	0
C057_057_093	S057	S057	S093	0	2	2	1	1	1	1	0
C057_057_094	S057	S057	S094	0	2	2	1	1	1	1	0
C057_057_095	S057	S057	S095	0	2	2	1	1	1	1	0
C057_057_096	S057	S057	S096	0	2	2	1	1	1	1	0
C057_057_097	S057	S057	S097	0	2	2	1	1	1	1	0
C057_057_098	S057	S057	S098	0	2	2	1	1	1	1	0
C057_057_099	S057	S057	S099	0	2	2	1	1	1	1	0
C057_062_062	S057	S062	S062	1	0	1	1	1	1	1	0
C057_062_067	S057	S062	S067	1	1	1	1	1	1	1	0
C057_062_072	S057	S062	S072	1	1	1	1	1	1	1	0
C057_062_087	S057	S062	S087	1	1	2	1	1	1	1	0
C057_062_090	S057	S062	S090	1	2	2	1	1	1	1	0
C057_062_091	S057	S062	S091	1	2	2	1	1	1	1	0
C057_062_092	S057	S062	S092	1	2	2	1	1	1	1	0
C057_062_093	S057	S062	S093	1	2	2	1	1	1	1	0
C057_062_094	S057	S062	S094	1	2	2	1	1	1	1	0
C057_062_095	S057	S062	S095	1	2	2	1	1	1	1	0
C057_062_096	S057	S062	S096	1	2	2	1	1	1	1	0
C057_062_097	S057	S062	S097	1	2	2	1	1	1	1	0
C057_062_098	S057	S062	S098	1	2	2	1	1	1	1	0
C057_062_099	S057	S062	S099	1	2	2	1	1	1	1	0
C057_067_067	S057	S067	S067	1	0	1	1	1	1	1	0
C057_067_072	S057	S067	S072	1	1	1	1	1	1	1	0
C057_067_092	S057	S067	S092	1	1	2	1	1	1	1	0
C057_067_095	S057	S067	S095	1	2	2	1	1	1	1	0
C057_067_096	S057	S067	S096	1	2	2	1	1	1	1	0
C057_067_097	S057	S067	S097	1	2	2	1	1	1	1	0
C057_067_098	S057	S067	S098	1	2	2	1	1	1	1	0
C057_067_099	S057	S067	S099	1	2	2	1	1	1	1	0
C057_072_072	S057	S072	S072	1	0	1	1	1	1	1	0
C057_072_097	S057	S072	S097	1	1	2	1	1	1	1	0
C057_082_082	S057	S082	S082	1	0	1	1	1	1	1	0
C057_082_087	S057	S082	S087	1	1	2	1	1	1	1	0
C057_082_092	S057	S082	S092	1	1	2	1	1	1	1	0
C057_082_097	S057	S082	S097	1	1	2	1	1	1	1	0
C057_085_085	S057	S085	S085	2	0	2	1	1	1	1	0
C057_085_090	S057	S085	S090	2	1	2	1	1	1	1	0
C057_085_095	S057	S085	S095	2	1	2	1	1	1	1	0
C057_086_086	S057	S086	S086	2	0	2	1	1	1	1	0
C057_086_091	S057	S086	S091	2	1	2	1	1	1	1	0
C057_086_096	S057	S086	S096	2	1	2	1	1	1	1	0
C057_087_087	S057	S087	S087	2	0	2	1	1	1	1	0
C057_087_092	S057	S087	S092	2	1	2	1	1	1	1	0
C057_087_097	S057	S087	S097	2	1	2	1	1	1	1	0
C057_088_088	S057	S088	S088	2	0	2	1	1	1	1	0
C057_088_093	S057	S088	S093	2	1	2	1	1	1	1	0
C057_088_098	S057	S088	S098	2	1	2	1	1	1	1	0
C057_089_089	S057	S089	S089	2	0	2	1	1	1	1	0
C057_089_094	S057	S089	S094	2	1	2	1	1	1	1	0
C057_089_099	S057	S089	S099	2	1	2	1	1	1	1	0
C057_090_090	S057	S090	S090	2	0	2	1	1	1	1	0
C057_090_095	S057	S090	S095	2	1	2	1	1	1	1	0
C057_091_091	S057	S091	S091	2	0	2	1	1	1	1	0
C057_091_096	S057	S091	S096	2	1	2	1	1	1	1	0
C057_092_092	S057	S092	S092	2	0	2	1	1	1	1	0
C057_092_097	S057	S092	S097	2	1	2	1	1	1	1	0
C057_093_093	S057	S093	S093	2	0	2	1	1	1	1	0
C057_093_098	S057	S093	S098	2	1	2	1	1	1	1	0
C057_094_094	S057	S094	S094	2	0	2	1	1	1	1	0
C057_094_099	S057	S094	S099	2	1	2	1	1	1	1	0
C057_095_095	S057	S095	S095	2	0	2	1	1	1	1	0
C057_096_096	S057	S096	S096	2	0	2	1	1	1	1	0
C057_097_097	S057	S097	S097	2	0	2	1	1	1	1	0
C057_098_098	S057	S098	S098	2	0	2	1	1	1	1	0
C057_099_099	S057	S099	S099	2	0	2	1	1	1	1	0
C058_058_058	S058	S058	S058	0	0	0	1	1	1	1	0
C058_058_063	S058	S058	S063	0	1	1	1	1	1	1	0
C058_058_068	S058	S058	S068	0	1	1	1	1	1	1	0
C058_058_073	S058	S058	S073	0	1	1	1	1	1	1	0
C058_058_083	S058	S058	S083	0	1	1	1	1	1	1	0
C058_058_085	S058	S058	S085	0	2	2	1	1	1	1	0
C058_058_086	S058	S058	S086	0	2	2	1	1	1	1	0
C058_058_087	S058	S058	S087	0	2	2	1	1	1	1	0
C058_058_088	S058	S058	S088	0	2	2	1	1	1	1	0
C058_058_089	S058	S058	S089	0	2	2	1	1	1	1	0
C058_058_090	S058	S058	S090	0	2	2	1	1	1	1	0
C058_058_091	S058	S058	S091	0	2	2	1	1	1	1	0
C058_058_092	S058	S058	S092	0	2	2	1	1	1	1	0
C058_058_093	S058	S058	S093	0	2	2	1	1	1	1	0
C058_058_094	S058	S058	S094	0	2	2	1	1	1	1	0
C058_058_095	S058	S058	S095	0	2	2	1	1	1	1	0
C058_058_096	S058	S058	S096	0	2	2	1	1	1	1	0
C058_058_097	S058	S058	S097	0	2	2	1	1	1	1	0
C058_058_098	S058	S058	S098	0	2	2	1	1	1	1	0
C058_058_099	S058	S058	S099	0	2	2	1	1	1	1	0
C058_063_063	S058	S063	S063	1	0	1	1	1	1	1	0
C058_063_068	S058	S063	S068	1	1	1	1	1	1	1	0
C058_063_073	S058	S063	S073	1	1	1	1	1	1	1	0
C058_063_088	S058	S063	S088	1	1	2	1	1	1	1	0
C058_063_090	S058	S063	S090	1	2	2	1	1	1	1	0
C058_063_091	S058	S063	S091	1	2	2	1	1	1	1	0
C058_063_092	S058	S063	S092	1	2	2	1	1	1	1	0
C058_063_093	S058	S063	S093	1	2	2	1	1	1	1	0
C058_063_094	S058	S063	S094	1	2	2	1	1	1	1	0
C058_063_095	S058	S063	S095	1	2	2	1	1	1	1	0
C058_063_096	S058	S063	S096	1	2	2	1	1	1	1	0
C058_063_097	S058	S063	S097	1	2	2	1	1	1	1	0
C058_063_098	S058	S063	S098	1	2	2	1	1	1	1	0
C058_063_099	S058	S063	S099	1	2	2	1	1	1	1	0
C058_068_068	S058	S068	S068	1	0	1	1	1	1	1	0
C058_068_073	S058	S068	S073	1	1	1	1	1	1	1	0
C058_068_093	S058	S068	S093	1	1	2	1	1	1	1	0
C058_068_095	S058	S068	S095	1	2	2	1	1	1	1	0
C058_068_096	S058	S068	S096	1	2	2	1	1	1	1	0
C058_068_097	S058	S068	S097	1	2	2	1	1	1	1	0
C058_068_098	S058	S068	S098	1	2	2	1	1	1	1	0
C058_068_099	S058	S068	S099	1	2	2	1	1	1	1	0
C058_073_073	S058	S073	S073	1	0	1	1	1	1	1	0
C058_073_098	S058	S073	S098	1	1	2	1	1	1	1	0
C058_083_083	S058	S083	S083	1	0	1	1	1	1	1	0
C058_083_088	S058	S083	S088	1	1	2	1	1	1	1	0
C058_083_093	S058	S083	S093	1	1	2	1	1	1	1	0
C058_083_098	S058	S083	S098	1	1	2	1	1	1	1	0
C058_085_085	S058	S085	S085	2	0	2	1	1	1	1	0
C058_085_090	S058	S085	S090	2	1	2	1	1	1	1	0
C058_085_095	S058	S085	S095	2	1	2	1	1	1	1	0
C058_086_086	S058	S086	S086	2	0	2	1	1	1	1	0
C058_086_091	S058	S086	S091	2	1	2	1	1	1	1	0
C058_086_096	S058	S086	S096	2	1	2	1	1	1	1	0
C058_087_087	S058	S087	S087	2	0	2	1	1	1	1	0
C058_087_092	S058	S087	S092	2	1	2	1	1	1	1	0
C058_087_097	S058	S087	S097	2	1	2	1	1	1	1	0
C058_088_088	S058	S088	S088	2	0	2	1	1	1	1	0
C058_088_093	S058	S088	S093	2	1	2	1	1	1	1	0
C058_088_098	S058	S088	S098	2	1	2	1	1	1	1	0
C058_089_089	S058	S089	S089	2	0	2	1	1	1	1	0
C058_089_094	S058	S089	S094	2	1	2	1	1	1	1	0
C058_089_099	S058	S089	S099	2	1	2	1	1	1	1	0
C058_090_090	S058	S090	S090	2	0	2	1	1	1	1	0
C058_090_095	S058	S090	S095	2	1	2	1	1	1	1	0
C058_091_091	S058	S091	S091	2	0	2	1	1	1	1	0
C058_091_096	S058	S091	S096	2	1	2	1	1	1	1	0
C058_092_092	S058	S092	S092	2	0	2	1	1	1	1	0
C058_092_097	S058	S092	S097	2	1	2	1	1	1	1	0
C058_093_093	S058	S093	S093	2	0	2	1	1	1	1	0
C058_093_098	S058	S093	S098	2	1	2	1	1	1	1	0
C058_094_094	S058	S094	S094	2	0	2	1	1	1	1	0
C058_094_099	S058	S094	S099	2	1	2	1	1	1	1	0
C058_095_095	S058	S095	S095	2	0	2	1	1	1	1	0
C058_096_096	S058	S096	S096	2	0	2	1	1	1	1	0
C058_097_097	S058	S097	S097	2	0	2	1	1	1	1	0
C058_098_098	S058	S098	S098	2	0	2	1	1	1	1	0
C058_099_099	S058	S099	S099	2	0	2	1	1	1	1	0
C059_059_059	S059	S059	S059	0	0	0	1	1	1	1	0
C059_059_064	S059	S059	S064	0	1	1	1	1	1	1	0
C059_059_069	S059	S059	S069	0	1	1	1	1	1	1	0
C059_059_074	S059	S059	S074	0	1	1	1	1	1	1	0
C059_059_084	S059	S059	S084	0	1	1	1	1	1	1	0
C059_059_086	S059	S059	S086	0	2	2	1	1	1	1	0
C059_059_087	S059	S059	S087	0	2	2	1	1	1	1	0
C059_059_088	S059	S059	S088	0	2	2	1	1	1	1	0
C059_059_089	S059	S059	S089	0	2	2	1	1	1	1	0
C059_059_090	S059	S059	S090	0	2	2	1	1	1	1	0
C059_059_091	S059	S059	S091	0	2	2	1	1	1	1	0
C059_059_092	S059	S059	S092	0	2	2	1	1	1	1	0
C059_059_093	S059	S059	S093	0	2	2	1	1	1	1	0
C059_059_094	S059	S059	S094	0	2	2	1	1	1	1	0
C059_059_095	S059	S059	S095	0	2	2	1	1	1	1	0
C059_059_096	S059	S059	S096	0	2	2	1	1	1	1	0
C059_059_097	S059	S059	S097	0	2	2	1	1	1	1	0
C059_059_098	S059	S059	S098	0	2	2	1	1	1	1	0
C059_059_099	S059	S059	S099	0	2	2	1	1	1	1	0
C059_064_064	S059	S064	S064	1	0	1	1	1	1	1	0
C059_064_069	S059	S064	S069	1	1	1	1	1	1	1	0
C059_064_074	S059	S064	S074	1	1	1	1	1	1	1	0
C059_064_089	S059	S064	S089	1	1	2	1	1	1	1	0
C059_064_090	S059	S064	S090	1	2	2	1	1	1	1	0
C059_064_091	S059	S064	S091	1	2	2	1	1	1	1	0
C059_064_092	S059	S064	S092	1	2	2	1	1	1	1	0
C059_064_093	S059	S064	S093	1	2	2	1	1	1	1	0
C059_064_094	S059	S064	S094	1	2	2	1	1	1	1	0
C059_064_095	S059	S064	S095	1	2	2	1	1	1	1	0
C059_064_096	S059	S064	S096	1	2	2	1	1	1	1	0
C059_064_097	S059	S064	S097	1	2	2	1	1	1	1	0
C059_064_098	S059	S064	S098	1	2	2	1	1	1	1	0
C059_064_099	S059	S064	S099	1	2	2	1	1	1	1	0
C059_069_069	S059	S069	S069	1	0	1	1	1	1	1	0
C059_069_074	S059	S069	S074	1	1	1	1	1	1	1	0
C059_069_094	S059	S069	S094	1	1	2	1	1	1	1	0
C059_069_095	S059	S069	S095	1	2	2	1	1	1	1	0
C059_069_096	S059	S069	S096	1	2	2	1	1	1	1	0
C059_069_097	S059	S069	S097	1	2	2	1	1	1	1	0
C059_069_098	S059	S069	S098	1	2	2	1	1	1	1	0
C059_069_099	S059	S069	S099	1	2	2	1	1	1	1	0
C059_074_074	S059	S074	S074	1	0	1	1	1	1	1	0
C059_074_099	S059	S074	S099	1	1	2	1	1	1	1	0
C059_084_084	S059	S084	S084	1	0	1	1	1	1	1	0
C059_084_089	S059	S084	S089	1	1	2	1	1	1	1	0
C059_084_094	S059	S084	S094	1	1	2	1	1	1	1	0
C059_084_099	S059	S084	S099	1	1	2	1	1	1	1	0
C059_086_086	S059	S086	S086	2	0	2	1	1	1	1	0
C059_086_091	S059	S086	S091	2	1	2	1	1	1	1	0
C059_086_096	S059	S086	S096	2	1	2	1	1	1	1	0
C059_087_087	S059	S087	S087	2	0	2	1	1	1	1	0
C059_087_092	S059	S087	S092	2	1	2	1	1	1	1	0
C059_087_097	S059	S087	S097	2	1	2	1	1	1	1	0
C059_088_088	S059	S088	S088	2	0	2	1	1	1	1	0
C059_088_093	S059	S088	S093	2	1	2	1	1	1	1	0
C059_088_098	S059	S088	S098	2	1	2	1	1	1	1	0
C059_089_089	S059	S089	S089	2	0	2	1	1	1	1	0
C059_089_094	S059	S089	S094	2	1	2	1	1	1	1	0
C059_089_099	S059	S089	S099	2	1	2	1	1	1	1	0
C059_090_090	S059	S090	S090	2	0	2	1	1	1	1	0
C059_090_095	S059	S090	S095	2	1	2	1	1	1	1	0
C059_091_091	S059	S091	S091	2	0	2	1	1	1	1	0
C059_091_096	S059	S091	S096	2	1	2	1	1	1	1	0
C059_092_092	S059	S092	S092	2	0	2	1	1	1	1	0
C059_092_097	S059	S092	S097	2	1	2	1	1	1	1	0
C059_093_093	S059	S093	S093	2	0	2	1	1	1	1	0
C059_093_098	S059	S093	S098	2	1	2	1	1	1	1	0
C059_094_094	S059	S094	S094	2	0	2	1	1	1	1	0
C059_094_099	S059	S094	S099	2	1	2	1	1	1	1	0
C059_095_095	S059	S095	S095	2	0	2	1	1	1	1	0
C059_096_096	S059	S096	S096	2	0	2	1	1	1	1	0
C059_097_097	S059	S097	S097	2	0	2	1	1	1	1	0
C059_098_098	S059	S098	S098	2	0	2	1	1	1	1	0
C059_099_099	S059	S099	S099	2	0	2	1	1	1	1	0
C060_060_060	S060	S060	S060	0	0	0	1	1	1	1	0
C060_060_065	S060	S060	S065	0	1	1	1	1	1	1	0
C060_060_070	S060	S060	S070	0	1	1	1	1	1	1	0
C060_060_085	S060	S060	S085	0	1	1	1	1	1	1	0
C060_060_090	S060	S060	S090	0	2	2	1	1	1	1	0
C060_060_091	S060	S060	S091	0	2	2	1	1	1	1	0
C060_060_092	S060	S060	S092	0	2	2	1	1	1	1	0
C060_060_093	S060	S060	S093	0	2	2	1	1	1	1	0
C060_060_094	S060	S060	S094	0	2	2	1	1	1	1	0
C060_060_095	S060	S060	S095	0	2	2	1	1	1	1	0
C060_060_096	S060	S060	S096	0	2	2	1	1	1	1	0
C060_060_097	S060	S060	S097	0	2	2	1	1	1	1	0
C060_060_098	S060	S060	S098	0	2	2	1	1	1	1	0
C060_060_099	S060	S060	S099	0	2	2	1	1	1	1	0
C060_065_065	S060	S065	S065	1	0	1	1	1	1	1	0
C060_065_070	S060	S065	S070	1	1	1	1	1	1	1	0
C060_065_090	S060	S065	S090	1	1	2	1	1	1	1	0
C060_065_095	S060	S065	S095	1	2	2	1	1	1	1	0
C060_065_096	S060	S065	S096	1	2	2	1	1	1	1	0
C060_065_097	S060	S065	S097	1	2	2	1	1	1	1	0
C060_065_098	S060	S065	S098	1	2	2	1	1	1	1	0
C060_065_099	S060	S065	S099	1	2	2	1	1	1	1	0
C060_070_070	S060	S070	S070	1	0	1	1	1	1	1	0
C060_070_095	S060	S070	S095	1	1	2	1	1	1	1	0
C060_085_085	S060	S085	S085	1	0	1	1	1	1	1	0
C060_085_090	S060	S085	S090	1	1	2	1	1	1	1	0
C060_085_095	S060	S085	S095	1	1	2	1	1	1	1	0
C060_090_090	S060	S090	S090	2	0	2	1	1	1	1	0
C060_090_095	S060	S090	S095	2	1	2	1	1	1	1	0
C060_091_091	S060	S091	S091	2	0	2	1	1	1	1	0
C060_091_096	S060	S091	S096	2	1	2	1	1	1	1	0
C060_092_092	S060	S092	S092	2	0	2	1	1	1	1	0
C060_092_097	S060	S092	S097	2	1	2	1	1	1	1	0
C060_093_093	S060	S093	S093	2	0	2	1	1	1	1	0
C060_093_098	S060	S093	S098	2	1	2	1	1	1	1	0
C060_094_094	S060	S094	S094	2	0	2	1	1	1	1	0
C060_094_099	S060	S094	S099	2	1	2	1	1	1	1	0
C060_095_095	S060	S095	S095	2	0	2	1	1	1	1	0
C060_096_096	S060	S096	S096	2	0	2	1	1	1	1	0
C060_097_097	S060	S097	S097	2	0	2	1	1	1	1	0
C060_098_098	S060	S098	S098	2	0	2	1	1	1	1	0
C060_099_099	S060	S099	S099	2	0	2	1	1	1	1	0
C061_061_061	S061	S061	S061	0	0	0	1	1	1	1	0
C061_061_066	S061	S061	S066	0	1	1	1	1	1	1	0
C061_061_071	S061	S061	S071	0	1	1	1	1	1	1	0
C061_061_086	S061	S061	S086	0	1	1	1	1	1	1	0
C061_061_090	S061	S061	S090	0	2	2	1	1	1	1	0
C061_061_091	S061	S061	S091	0	2	2	1	1	1	1	0
C061_061_092	S061	S061	S092	0	2	2	1	1	1	1	0
C061_061_093	S061	S061	S093	0	2	2	1	1	1	1	0
C061_061_094	S061	S061	S094	0	2	2	1	1	1	1	0
C061_061_095	S061	S061	S095	0	2	2	1	1	1	1	0
C061_061_096	S061	S061	S096	0	2	2	1	1	1	1	0
C061_061_097	S061	S061	S097	0	2	2	1	1	1	1	0
C061_061_098	S061	S061	S098	0	2	2	1	1	1	1	0
C061_061_099	S061	S061	S099	0	2	2	1	1	1	1	0
C061_066_066	S061	S066	S066	1	0	1	1	1	1	1	0
C061_066_071	S061	S066	S071	1	1	1	1	1	1	1	0
C061_066_091	S061	S066	S091	1	1	2	1	1	1	1	0
C061_066_095	S061	S066	S095	1	2	2	1	1	1	1	0
C061_066_096	S061	S066	S096	1	2	2	1	1	1	1	0
C061_066_097	S061	S066	S097	1	2	2	1	1	1	1	0
C061_066_098	S061	S066	S098	1	2	2	1	1	1	1	0
C061_066_099	S061	S066	S099	1	2	2	1	1	1	1	0
C061_071_071	S061	S071	S071	1	0	1	1	1	1	1	0
C061_071_096	S061	S071	S096	1	1	2	1	1	1	1	0
C061_086_086	S061	S086	S086	1	0	1	1	1	1	1	0
C061_086_091	S061	S086	S091	1	1	2	1	1	1	1	0
C061_086_096	S061	S086	S096	1	1	2	1	1	1	1	0
C061_090_090	S061	S090	S090	2	0	2	1	1	1	1	0
C061_090_095	S061	S090	S095	2	1	2	1	1	1	1	0
