pair_id	source	target	T_source	L_source	beta_source	T_target	L_target	beta_target	gram_class	reverse_gram_class	R11	R12	R22	area_ratio	reciprocal_ratio	delta_beta
P071_069	S071	S069	2	5	-1/2	2	4	1	INCOMPARABLE	INCOMPARABLE	1	3/5	4/5	4/5	5/4	3/2
P071_070	S071	S070	2	5	-1/2	2	5	-1	INCOMPARABLE	INCOMPARABLE	1	-1/5	1	1	1	-1/2
P071_071	S071	S071	2	5	-1/2	2	5	-1/2	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P071_072	S071	S072	2	5	-1/2	2	5	0	INCOMPARABLE	INCOMPARABLE	1	1/5	1	1	1	1/2
P071_073	S071	S073	2	5	-1/2	2	5	1/2	INCOMPARABLE	INCOMPARABLE	1	2/5	1	1	1	1
P071_074	S071	S074	2	5	-1/2	2	5	1	INCOMPARABLE	INCOMPARABLE	1	3/5	1	1	1	3/2
P071_075	S071	S075	2	5	-1/2	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	1/5	1/10	5/2	-1/2
P071_076	S071	S076	2	5	-1/2	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	0	1/5	1/10	5/2	0
P071_077	S071	S077	2	5	-1/2	1	1	0	INCOMPARABLE	INCOMPARABLE	1/2	1/10	1/5	1/10	5/2	1/2
P071_078	S071	S078	2	5	-1/2	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/5	1/5	1/10	5/2	1
P071_079	S071	S079	2	5	-1/2	1	1	1	INCOMPARABLE	INCOMPARABLE	1/2	3/10	1/5	1/10	5/2	3/2
P071_080	S071	S080	2	5	-1/2	1	2	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	2/5	1/5	5/4	-1/2
P071_081	S071	S081	2	5	-1/2	1	2	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	0	2/5	1/5	5/4	0
P071_082	S071	S082	2	5	-1/2	1	2	0	INCOMPARABLE	INCOMPARABLE	1/2	1/10	2/5	1/5	5/4	1/2
P071_083	S071	S083	2	5	-1/2	1	2	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/5	2/5	1/5	5/4	1
P071_084	S071	S084	2	5	-1/2	1	2	1	INCOMPARABLE	INCOMPARABLE	1/2	3/10	2/5	1/5	5/4	3/2
P071_085	S071	S085	2	5	-1/2	1	3	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	3/5	3/10	5/6	-1/2
P071_086	S071	S086	2	5	-1/2	1	3	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	0	3/5	3/10	5/6	0
P071_087	S071	S087	2	5	-1/2	1	3	0	INCOMPARABLE	INCOMPARABLE	1/2	1/10	3/5	3/10	5/6	1/2
P071_088	S071	S088	2	5	-1/2	1	3	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/5	3/5	3/10	5/6	1
P071_089	S071	S089	2	5	-1/2	1	3	1	INCOMPARABLE	INCOMPARABLE	1/2	3/10	3/5	3/10	5/6	3/2
P071_090	S071	S090	2	5	-1/2	1	4	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	4/5	2/5	5/8	-1/2
P071_091	S071	S091	2	5	-1/2	1	4	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	0	4/5	2/5	5/8	0
P071_092	S071	S092	2	5	-1/2	1	4	0	INCOMPARABLE	INCOMPARABLE	1/2	1/10	4/5	2/5	5/8	1/2
P071_093	S071	S093	2	5	-1/2	1	4	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/5	4/5	2/5	5/8	1
P071_094	S071	S094	2	5	-1/2	1	4	1	INCOMPARABLE	INCOMPARABLE	1/2	3/10	4/5	2/5	5/8	3/2
P071_095	S071	S095	2	5	-1/2	1	5	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	1	1/2	1/2	-1/2
P071_096	S071	S096	2	5	-1/2	1	5	-1/2	PSD_RANK_1	INCOMPARABLE	1/2	0	1	1/2	1/2	0
P071_097	S071	S097	2	5	-1/2	1	5	0	INCOMPARABLE	INCOMPARABLE	1/2	1/10	1	1/2	1/2	1/2
P071_098	S071	S098	2	5	-1/2	1	5	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/5	1	1/2	1/2	1
P071_099	S071	S099	2	5	-1/2	1	5	1	INCOMPARABLE	INCOMPARABLE	1/2	3/10	1	1/2	1/2	3/2
P072_000	S072	S000	2	5	0	4	1	-1	INCOMPARABLE	PSD_RANK_2	2	-4/5	1/5	2/5	10	-1
P072_001	S072	S001	2	5	0	4	1	-1/2	INCOMPARABLE	PSD_RANK_2	2	-2/5	1/5	2/5	10	-1/2
P072_002	S072	S002	2	5	0	4	1	0	INCOMPARABLE	PSD_RANK_2	2	0	1/5	2/5	10	0
P072_003	S072	S003	2	5	0	4	1	1/2	INCOMPARABLE	PSD_RANK_2	2	2/5	1/5	2/5	10	1/2
P072_004	S072	S004	2	5	0	4	1	1	INCOMPARABLE	PSD_RANK_2	2	4/5	1/5	2/5	10	1
P072_005	S072	S005	2	5	0	4	2	-1	INCOMPARABLE	PSD_RANK_2	2	-4/5	2/5	4/5	5	-1
P072_006	S072	S006	2	5	0	4	2	-1/2	INCOMPARABLE	PSD_RANK_2	2	-2/5	2/5	4/5	5	-1/2
P072_007	S072	S007	2	5	0	4	2	0	INCOMPARABLE	PSD_RANK_2	2	0	2/5	4/5	5	0
P072_008	S072	S008	2	5	0	4	2	1/2	INCOMPARABLE	PSD_RANK_2	2	2/5	2/5	4/5	5	1/2
P072_009	S072	S009	2	5	0	4	2	1	INCOMPARABLE	PSD_RANK_2	2	4/5	2/5	4/5	5	1
P072_010	S072	S010	2	5	0	4	3	-1	INCOMPARABLE	PSD_RANK_2	2	-4/5	3/5	6/5	10/3	-1
P072_011	S072	S011	2	5	0	4	3	-1/2	INCOMPARABLE	PSD_RANK_2	2	-2/5	3/5	6/5	10/3	-1/2
P072_012	S072	S012	2	5	0	4	3	0	INCOMPARABLE	PSD_RANK_2	2	0	3/5	6/5	10/3	0
P072_013	S072	S013	2	5	0	4	3	1/2	INCOMPARABLE	PSD_RANK_2	2	2/5	3/5	6/5	10/3	1/2
P072_014	S072	S014	2	5	0	4	3	1	INCOMPARABLE	PSD_RANK_2	2	4/5	3/5	6/5	10/3	1
P072_015	S072	S015	2	5	0	4	4	-1	INCOMPARABLE	PSD_RANK_2	2	-4/5	4/5	8/5	5/2	-1
P072_016	S072	S016	2	5	0	4	4	-1/2	INCOMPARABLE	PSD_RANK_2	2	-2/5	4/5	8/5	5/2	-1/2
P072_017	S072	S017	2	5	0	4	4	0	INCOMPARABLE	PSD_RANK_2	2	0	4/5	8/5	5/2	0
P072_018	S072	S018	2	5	0	4	4	1/2	INCOMPARABLE	PSD_RANK_2	2	2/5	4/5	8/5	5/2	1/2
P072_019	S072	S019	2	5	0	4	4	1	INCOMPARABLE	PSD_RANK_2	2	4/5	4/5	8/5	5/2	1
P072_020	S072	S020	2	5	0	4	5	-1	INCOMPARABLE	INCOMPARABLE	2	-4/5	1	2	2	-1
P072_021	S072	S021	2	5	0	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	2	-2/5	1	2	2	-1/2
P072_022	S072	S022	2	5	0	4	5	0	INCOMPARABLE	PSD_RANK_1	2	0	1	2	2	0
P072_023	S072	S023	2	5	0	4	5	1/2	INCOMPARABLE	INCOMPARABLE	2	2/5	1	2	2	1/2
P072_024	S072	S024	2	5	0	4	5	1	INCOMPARABLE	INCOMPARABLE	2	4/5	1	2	2	1
P072_025	S072	S025	2	5	0	3	1	-1	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	1/5	3/10	15/2	-1
P072_026	S072	S026	2	5	0	3	1	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	1/5	3/10	15/2	-1/2
P072_027	S072	S027	2	5	0	3	1	0	INCOMPARABLE	PSD_RANK_2	3/2	0	1/5	3/10	15/2	0
P072_028	S072	S028	2	5	0	3	1	1/2	INCOMPARABLE	PSD_RANK_2	3/2	3/10	1/5	3/10	15/2	1/2
P072_029	S072	S029	2	5	0	3	1	1	INCOMPARABLE	PSD_RANK_2	3/2	3/5	1/5	3/10	15/2	1
P072_030	S072	S030	2	5	0	3	2	-1	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	2/5	3/5	15/4	-1
P072_031	S072	S031	2	5	0	3	2	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	2/5	3/5	15/4	-1/2
P072_032	S072	S032	2	5	0	3	2	0	INCOMPARABLE	PSD_RANK_2	3/2	0	2/5	3/5	15/4	0
P072_033	S072	S033	2	5	0	3	2	1/2	INCOMPARABLE	PSD_RANK_2	3/2	3/10	2/5	3/5	15/4	1/2
P072_034	S072	S034	2	5	0	3	2	1	INCOMPARABLE	PSD_RANK_2	3/2	3/5	2/5	3/5	15/4	1
P072_035	S072	S035	2	5	0	3	3	-1	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	3/5	9/10	5/2	-1
P072_036	S072	S036	2	5	0	3	3	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	3/5	9/10	5/2	-1/2
P072_037	S072	S037	2	5	0	3	3	0	INCOMPARABLE	PSD_RANK_2	3/2	0	3/5	9/10	5/2	0
P072_038	S072	S038	2	5	0	3	3	1/2	INCOMPARABLE	PSD_RANK_2	3/2	3/10	3/5	9/10	5/2	1/2
P072_039	S072	S039	2	5	0	3	3	1	INCOMPARABLE	PSD_RANK_2	3/2	3/5	3/5	9/10	5/2	1
P072_040	S072	S040	2	5	0	3	4	-1	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	4/5	6/5	15/8	-1
P072_041	S072	S041	2	5	0	3	4	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	4/5	6/5	15/8	-1/2
P072_042	S072	S042	2	5	0	3	4	0	INCOMPARABLE	PSD_RANK_2	3/2	0	4/5	6/5	15/8	0
P072_043	S072	S043	2	5	0	3	4	1/2	INCOMPARABLE	PSD_RANK_2	3/2	3/10	4/5	6/5	15/8	1/2
P072_044	S072	S044	2	5	0	3	4	1	INCOMPARABLE	PSD_RANK_2	3/2	3/5	4/5	6/5	15/8	1
P072_045	S072	S045	2	5	0	3	5	-1	INCOMPARABLE	INCOMPARABLE	3/2	-3/5	1	3/2	3/2	-1
P072_046	S072	S046	2	5	0	3	5	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/10	1	3/2	3/2	-1/2
P072_047	S072	S047	2	5	0	3	5	0	INCOMPARABLE	PSD_RANK_1	3/2	0	1	3/2	3/2	0
P072_048	S072	S048	2	5	0	3	5	1/2	INCOMPARABLE	INCOMPARABLE	3/2	3/10	1	3/2	3/2	1/2
P072_049	S072	S049	2	5	0	3	5	1	INCOMPARABLE	INCOMPARABLE	3/2	3/5	1	3/2	3/2	1
P072_050	S072	S050	2	5	0	2	1	-1	INCOMPARABLE	INCOMPARABLE	1	-2/5	1/5	1/5	5	-1
P072_051	S072	S051	2	5	0	2	1	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1/5	1/5	1/5	5	-1/2
P072_052	S072	S052	2	5	0	2	1	0	INCOMPARABLE	PSD_RANK_1	1	0	1/5	1/5	5	0
P072_053	S072	S053	2	5	0	2	1	1/2	INCOMPARABLE	INCOMPARABLE	1	1/5	1/5	1/5	5	1/2
P072_054	S072	S054	2	5	0	2	1	1	INCOMPARABLE	INCOMPARABLE	1	2/5	1/5	1/5	5	1
P072_055	S072	S055	2	5	0	2	2	-1	INCOMPARABLE	INCOMPARABLE	1	-2/5	2/5	2/5	5/2	-1
P072_056	S072	S056	2	5	0	2	2	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1/5	2/5	2/5	5/2	-1/2
P072_057	S072	S057	2	5	0	2	2	0	INCOMPARABLE	PSD_RANK_1	1	0	2/5	2/5	5/2	0
P072_058	S072	S058	2	5	0	2	2	1/2	INCOMPARABLE	INCOMPARABLE	1	1/5	2/5	2/5	5/2	1/2
P072_059	S072	S059	2	5	0	2	2	1	INCOMPARABLE	INCOMPARABLE	1	2/5	2/5	2/5	5/2	1
P072_060	S072	S060	2	5	0	2	3	-1	INCOMPARABLE	INCOMPARABLE	1	-2/5	3/5	3/5	5/3	-1
P072_061	S072	S061	2	5	0	2	3	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1/5	3/5	3/5	5/3	-1/2
P072_062	S072	S062	2	5	0	2	3	0	INCOMPARABLE	PSD_RANK_1	1	0	3/5	3/5	5/3	0
P072_063	S072	S063	2	5	0	2	3	1/2	INCOMPARABLE	INCOMPARABLE	1	1/5	3/5	3/5	5/3	1/2
P072_064	S072	S064	2	5	0	2	3	1	INCOMPARABLE	INCOMPARABLE	1	2/5	3/5	3/5	5/3	1
P072_065	S072	S065	2	5	0	2	4	-1	INCOMPARABLE	INCOMPARABLE	1	-2/5	4/5	4/5	5/4	-1
P072_066	S072	S066	2	5	0	2	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1/5	4/5	4/5	5/4	-1/2
P072_067	S072	S067	2	5	0	2	4	0	INCOMPARABLE	PSD_RANK_1	1	0	4/5	4/5	5/4	0
P072_068	S072	S068	2	5	0	2	4	1/2	INCOMPARABLE	INCOMPARABLE	1	1/5	4/5	4/5	5/4	1/2
P072_069	S072	S069	2	5	0	2	4	1	INCOMPARABLE	INCOMPARABLE	1	2/5	4/5	4/5	5/4	1
P072_070	S072	S070	2	5	0	2	5	-1	INCOMPARABLE	INCOMPARABLE	1	-2/5	1	1	1	-1
P072_071	S072	S071	2	5	0	2	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	-1/5	1	1	1	-1/2
P072_072	S072	S072	2	5	0	2	5	0	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P072_073	S072	S073	2	5	0	2	5	1/2	INCOMPARABLE	INCOMPARABLE	1	1/5	1	1	1	1/2
P072_074	S072	S074	2	5	0	2	5	1	INCOMPARABLE	INCOMPARABLE	1	2/5	1	1	1	1
P072_075	S072	S075	2	5	0	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/5	1/5	1/10	5/2	-1
P072_076	S072	S076	2	5	0	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	1/5	1/10	5/2	-1/2
P072_077	S072	S077	2	5	0	1	1	0	INCOMPARABLE	INCOMPARABLE	1/2	0	1/5	1/10	5/2	0
P072_078	S072	S078	2	5	0	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/10	1/5	1/10	5/2	1/2
P072_079	S072	S079	2	5	0	1	1	1	INCOMPARABLE	INCOMPARABLE	1/2	1/5	1/5	1/10	5/2	1
P072_080	S072	S080	2	5	0	1	2	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/5	2/5	1/5	5/4	-1
P072_081	S072	S081	2	5	0	1	2	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	2/5	1/5	5/4	-1/2
P072_082	S072	S082	2	5	0	1	2	0	INCOMPARABLE	INCOMPARABLE	1/2	0	2/5	1/5	5/4	0
P072_083	S072	S083	2	5	0	1	2	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/10	2/5	1/5	5/4	1/2
P072_084	S072	S084	2	5	0	1	2	1	INCOMPARABLE	INCOMPARABLE	1/2	1/5	2/5	1/5	5/4	1
P072_085	S072	S085	2	5	0	1	3	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/5	3/5	3/10	5/6	-1
P072_086	S072	S086	2	5	0	1	3	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	3/5	3/10	5/6	-1/2
P072_087	S072	S087	2	5	0	1	3	0	INCOMPARABLE	INCOMPARABLE	1/2	0	3/5	3/10	5/6	0
P072_088	S072	S088	2	5	0	1	3	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/10	3/5	3/10	5/6	1/2
P072_089	S072	S089	2	5	0	1	3	1	INCOMPARABLE	INCOMPARABLE	1/2	1/5	3/5	3/10	5/6	1
P072_090	S072	S090	2	5	0	1	4	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/5	4/5	2/5	5/8	-1
P072_091	S072	S091	2	5	0	1	4	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	4/5	2/5	5/8	-1/2
P072_092	S072	S092	2	5	0	1	4	0	INCOMPARABLE	INCOMPARABLE	1/2	0	4/5	2/5	5/8	0
P072_093	S072	S093	2	5	0	1	4	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/10	4/5	2/5	5/8	1/2
P072_094	S072	S094	2	5	0	1	4	1	INCOMPARABLE	INCOMPARABLE	1/2	1/5	4/5	2/5	5/8	1
P072_095	S072	S095	2	5	0	1	5	-1	INCOMPARABLE	INCOMPARABLE	1/2	-1/5	1	1/2	1/2	-1
P072_096	S072	S096	2	5	0	1	5	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/10	1	1/2	1/2	-1/2
P072_097	S072	S097	2	5	0	1	5	0	PSD_RANK_1	INCOMPARABLE	1/2	0	1	1/2	1/2	0
P072_098	S072	S098	2	5	0	1	5	1/2	INCOMPARABLE	INCOMPARABLE	1/2	1/10	1	1/2	1/2	1/2
P072_099	S072	S099	2	5	0	1	5	1	INCOMPARABLE	INCOMPARABLE	1/2	1/5	1	1/2	1/2	1
P073_000	S073	S000	2	5	1/2	4	1	-1	INCOMPARABLE	PSD_RANK_2	2	-6/5	1/5	2/5	10	-3/2
P073_001	S073	S001	2	5	1/2	4	1	-1/2	INCOMPARABLE	PSD_RANK_2	2	-4/5	1/5	2/5	10	-1
P073_002	S073	S002	2	5	1/2	4	1	0	INCOMPARABLE	PSD_RANK_2	2	-2/5	1/5	2/5	10	-1/2
P073_003	S073	S003	2	5	1/2	4	1	1/2	INCOMPARABLE	PSD_RANK_2	2	0	1/5	2/5	10	0
P073_004	S073	S004	2	5	1/2	4	1	1	INCOMPARABLE	PSD_RANK_2	2	2/5	1/5	2/5	10	1/2
P073_005	S073	S005	2	5	1/2	4	2	-1	INCOMPARABLE	PSD_RANK_2	2	-6/5	2/5	4/5	5	-3/2
P073_006	S073	S006	2	5	1/2	4	2	-1/2	INCOMPARABLE	PSD_RANK_2	2	-4/5	2/5	4/5	5	-1
P073_007	S073	S007	2	5	1/2	4	2	0	INCOMPARABLE	PSD_RANK_2	2	-2/5	2/5	4/5	5	-1/2
P073_008	S073	S008	2	5	1/2	4	2	1/2	INCOMPARABLE	PSD_RANK_2	2	0	2/5	4/5	5	0
P073_009	S073	S009	2	5	1/2	4	2	1	INCOMPARABLE	PSD_RANK_2	2	2/5	2/5	4/5	5	1/2
P073_010	S073	S010	2	5	1/2	4	3	-1	INCOMPARABLE	PSD_RANK_2	2	-6/5	3/5	6/5	10/3	-3/2
P073_011	S073	S011	2	5	1/2	4	3	-1/2	INCOMPARABLE	PSD_RANK_2	2	-4/5	3/5	6/5	10/3	-1
P073_012	S073	S012	2	5	1/2	4	3	0	INCOMPARABLE	PSD_RANK_2	2	-2/5	3/5	6/5	10/3	-1/2
P073_013	S073	S013	2	5	1/2	4	3	1/2	INCOMPARABLE	PSD_RANK_2	2	0	3/5	6/5	10/3	0
P073_014	S073	S014	2	5	1/2	4	3	1	INCOMPARABLE	PSD_RANK_2	2	2/5	3/5	6/5	10/3	1/2
P073_015	S073	S015	2	5	1/2	4	4	-1	INCOMPARABLE	INCOMPARABLE	2	-6/5	4/5	8/5	5/2	-3/2
P073_016	S073	S016	2	5	1/2	4	4	-1/2	INCOMPARABLE	PSD_RANK_2	2	-4/5	4/5	8/5	5/2	-1
P073_017	S073	S017	2	5	1/2	4	4	0	INCOMPARABLE	PSD_RANK_2	2	-2/5	4/5	8/5	5/2	-1/2
P073_018	S073	S018	2	5	1/2	4	4	1/2	INCOMPARABLE	PSD_RANK_2	2	0	4/5	8/5	5/2	0
P073_019	S073	S019	2	5	1/2	4	4	1	INCOMPARABLE	PSD_RANK_2	2	2/5	4/5	8/5	5/2	1/2
P073_020	S073	S020	2	5	1/2	4	5	-1	INCOMPARABLE	INCOMPARABLE	2	-6/5	1	2	2	-3/2
P073_021	S073	S021	2	5	1/2	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	2	-4/5	1	2	2	-1
P073_022	S073	S022	2	5	1/2	4	5	0	INCOMPARABLE	INCOMPARABLE	2	-2/5	1	2	2	-1/2
P073_023	S073	S023	2	5	1/2	4	5	1/2	INCOMPARABLE	PSD_RANK_1	2	0	1	2	2	0
P073_024	S073	S024	2	5	1/2	4	5	1	INCOMPARABLE	INCOMPARABLE	2	2/5	1	2	2	1/2
P073_025	S073	S025	2	5	1/2	3	1	-1	INCOMPARABLE	PSD_RANK_2	3/2	-9/10	1/5	3/10	15/2	-3/2
P073_026	S073	S026	2	5	1/2	3	1	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	1/5	3/10	15/2	-1
P073_027	S073	S027	2	5	1/2	3	1	0	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	1/5	3/10	15/2	-1/2
P073_028	S073	S028	2	5	1/2	3	1	1/2	INCOMPARABLE	PSD_RANK_2	3/2	0	1/5	3/10	15/2	0
P073_029	S073	S029	2	5	1/2	3	1	1	INCOMPARABLE	PSD_RANK_2	3/2	3/10	1/5	3/10	15/2	1/2
P073_030	S073	S030	2	5	1/2	3	2	-1	INCOMPARABLE	PSD_RANK_2	3/2	-9/10	2/5	3/5	15/4	-3/2
P073_031	S073	S031	2	5	1/2	3	2	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	2/5	3/5	15/4	-1
P073_032	S073	S032	2	5	1/2	3	2	0	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	2/5	3/5	15/4	-1/2
P073_033	S073	S033	2	5	1/2	3	2	1/2	INCOMPARABLE	PSD_RANK_2	3/2	0	2/5	3/5	15/4	0
P073_034	S073	S034	2	5	1/2	3	2	1	INCOMPARABLE	PSD_RANK_2	3/2	3/10	2/5	3/5	15/4	1/2
P073_035	S073	S035	2	5	1/2	3	3	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/10	3/5	9/10	5/2	-3/2
P073_036	S073	S036	2	5	1/2	3	3	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	3/5	9/10	5/2	-1
P073_037	S073	S037	2	5	1/2	3	3	0	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	3/5	9/10	5/2	-1/2
P073_038	S073	S038	2	5	1/2	3	3	1/2	INCOMPARABLE	PSD_RANK_2	3/2	0	3/5	9/10	5/2	0
P073_039	S073	S039	2	5	1/2	3	3	1	INCOMPARABLE	PSD_RANK_2	3/2	3/10	3/5	9/10	5/2	1/2
P073_040	S073	S040	2	5	1/2	3	4	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/10	4/5	6/5	15/8	-3/2
P073_041	S073	S041	2	5	1/2	3	4	-1/2	INCOMPARABLE	PSD_RANK_2	3/2	-3/5	4/5	6/5	15/8	-1
P073_042	S073	S042	2	5	1/2	3	4	0	INCOMPARABLE	PSD_RANK_2	3/2	-3/10	4/5	6/5	15/8	-1/2
P073_043	S073	S043	2	5	1/2	3	4	1/2	INCOMPARABLE	PSD_RANK_2	3/2	0	4/5	6/5	15/8	0
P073_044	S073	S044	2	5	1/2	3	4	1	INCOMPARABLE	PSD_RANK_2	3/2	3/10	4/5	6/5	15/8	1/2
P073_045	S073	S045	2	5	1/2	3	5	-1	INCOMPARABLE	INCOMPARABLE	3/2	-9/10	1	3/2	3/2	-3/2
P073_046	S073	S046	2	5	1/2	3	5	-1/2	INCOMPARABLE	INCOMPARABLE	3/2	-3/5	1	3/2	3/2	-1
P073_047	S073	S047	2	5	1/2	3	5	0	INCOMPARABLE	INCOMPARABLE	3/2	-3/10	1	3/2	3/2	-1/2
P073_048	S073	S048	2	5	1/2	3	5	1/2	INCOMPARABLE	PSD_RANK_1	3/2	0	1	3/2	3/2	0
P073_049	S073	S049	2	5	1/2	3	5	1	INCOMPARABLE	INCOMPARABLE	3/2	3/10	1	3/2	3/2	1/2
P073_050	S073	S050	2	5	1/2	2	1	-1	INCOMPARABLE	INCOMPARABLE	1	-3/5	1/5	1/5	5	-3/2
P073_051	S073	S051	2	5	1/2	2	1	-1/2	INCOMPARABLE	INCOMPARABLE	1	-2/5	1/5	1/5	5	-1
P073_052	S073	S052	2	5	1/2	2	1	0	INCOMPARABLE	INCOMPARABLE	1	-1/5	1/5	1/5	5	-1/2
P073_053	S073	S053	2	5	1/2	2	1	1/2	INCOMPARABLE	PSD_RANK_1	1	0	1/5	1/5	5	0
P073_054	S073	S054	2	5	1/2	2	1	1	INCOMPARABLE	INCOMPARABLE	1	1/5	1/5	1/5	5	1/2
P073_055	S073	S055	2	5	1/2	2	2	-1	INCOMPARABLE	INCOMPARABLE	1	-3/5	2/5	2/5	5/2	-3/2
P073_056	S073	S056	2	5	1/2	2	2	-1/2	INCOMPARABLE	INCOMPARABLE	1	-2/5	2/5	2/5	5/2	-1
P073_057	S073	S057	2	5	1/2	2	2	0	INCOMPARABLE	INCOMPARABLE	1	-1/5	2/5	2/5	5/2	-1/2
P073_058	S073	S058	2	5	1/2	2	2	1/2	INCOMPARABLE	PSD_RANK_1	1	0	2/5	2/5	5/2	0
P073_059	S073	S059	2	5	1/2	2	2	1	INCOMPARABLE	INCOMPARABLE	1	1/5	2/5	2/5	5/2	1/2
P073_060	S073	S060	2	5	1/2	2	3	-1	INCOMPARABLE	INCOMPARABLE	1	-3/5	3/5	3/5	5/3	-3/2
P073_061	S073	S061	2	5	1/2	2	3	-1/2	INCOMPARABLE	INCOMPARABLE	1	-2/5	3/5	3/5	5/3	-1
P073_062	S073	S062	2	5	1/2	2	3	0	INCOMPARABLE	INCOMPARABLE	1	-1/5	3/5	3/5	5/3	-1/2
P073_063	S073	S063	2	5	1/2	2	3	1/2	INCOMPARABLE	PSD_RANK_1	1	0	3/5	3/5	5/3	0
P073_064	S073	S064	2	5	1/2	2	3	1	INCOMPARABLE	INCOMPARABLE	1	1/5	3/5	3/5	5/3	1/2
P073_065	S073	S065	2	5	1/2	2	4	-1	INCOMPARABLE	INCOMPARABLE	1	-3/5	4/5	4/5	5/4	-3/2
P073_066	S073	S066	2	5	1/2	2	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	-2/5	4/5	4/5	5/4	-1
P073_067	S073	S067	2	5	1/2	2	4	0	INCOMPARABLE	INCOMPARABLE	1	-1/5	4/5	4/5	5/4	-1/2
P073_068	S073	S068	2	5	1/2	2	4	1/2	INCOMPARABLE	PSD_RANK_1	1	0	4/5	4/5	5/4	0
P073_069	S073	S069	2	5	1/2	2	4	1	INCOMPARABLE	INCOMPARABLE	1	1/5	4/5	4/5	5/4	1/2
P073_070	S073	S070	2	5	1/2	2	5	-1	INCOMPARABLE	INCOMPARABLE	1	-3/5	1	1	1	-3/2
P073_071	S073	S071	2	5	1/2	2	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	-2/5	1	1	1	-1
P073_072	S073	S072	2	5	1/2	2	5	0	INCOMPARABLE	INCOMPARABLE	1	-1/5	1	1	1	-1/2
P073_073	S073	S073	2	5	1/2	2	5	1/2	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P073_074	S073	S074	2	5	1/2	2	5	1	INCOMPARABLE	INCOMPARABLE	1	1/5	1	1	1	1/2
P073_075	S073	S075	2	5	1/2	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/2	-3/10	1/5	1/10	5/2	-3/2
P073_076	S073	S076	2	5	1/2	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/2	-1/5	1/5	1/10	5/2	-1
