path	group	buckets	bucket_count	qualifying_group
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/PRODUCTION_STDOUT.txt	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/REPOSITORY_GATES.json	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/RUN_ENVIRONMENT.json	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/SHA256SUMS.txt	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/SOURCE_LINEAGE.tsv	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL	2	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/STATUS_LEDGER.tsv	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/capture_tests.py	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B4_GLOBAL	1	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/derive_observer_cocycle.py	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/replay_and_capture.py	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/verify_observer_cocycle_independent.py	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/verify_repository_gates.py	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_clock_operator_audit_2026-07-24/ADVERSARIAL_REVIEW.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_clock_operator_audit_2026-07-24/CANDIDATE_REGISTRY.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_clock_operator_audit_2026-07-24/CLOCK_READOUT_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B5_JOINT	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/COMMANDS.txt	udt_observer_pair_clock_operator_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/DERIVATION_RESULT.json	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/EXACT_DERIVATION.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_clock_operator_audit_2026-07-24/FALSIFICATION_CONTRACT.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B2_DEPTH;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/FOUR_GATES.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/GLOBAL_EVALUATION_GATE.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/INDEPENDENT_VERIFICATION.json	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B5_JOINT	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/LAY_REPORT.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING	1	YES
udt_observer_pair_clock_operator_audit_2026-07-24/NEXT_STEP.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/OPERATOR_STATUS_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_clock_operator_audit_2026-07-24/PREMISE_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B5_JOINT	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/PREREGISTRATION.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/PRE_RESULT_CONCEPTUAL_CORRECTION.md	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/PRODUCTION_STDOUT.txt	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B5_JOINT	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/REPOSITORY_GATES.json	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/RUN_ENVIRONMENT.json	udt_observer_pair_clock_operator_audit_2026-07-24	B5_JOINT	1	YES
udt_observer_pair_clock_operator_audit_2026-07-24/SHA256SUMS.txt	udt_observer_pair_clock_operator_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/SOURCE_LINEAGE.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B3_LIFT;B4_GLOBAL	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/TRANSPORT_TYPE_LEDGER.tsv	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B3_LIFT;B5_JOINT	3	YES
udt_observer_pair_clock_operator_audit_2026-07-24/capture_tests.py	udt_observer_pair_clock_operator_audit_2026-07-24	B4_GLOBAL	1	YES
udt_observer_pair_clock_operator_audit_2026-07-24/derive_observer_pair_clock_operator.py	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_clock_operator_audit_2026-07-24/replay_and_capture.py	udt_observer_pair_clock_operator_audit_2026-07-24	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_clock_operator_audit_2026-07-24/verify_observer_pair_clock_operator_independent.py	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_clock_operator_audit_2026-07-24/verify_repository_gates.py	udt_observer_pair_clock_operator_audit_2026-07-24	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_navigation_checkpoint_2026-07-24/AUDIT_REPORT.md	udt_observer_pair_navigation_checkpoint_2026-07-24	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_navigation_checkpoint_2026-07-24/INDEPENDENT_VERIFICATION.json	udt_observer_pair_navigation_checkpoint_2026-07-24	B5_JOINT	1	NO
udt_observer_pair_navigation_checkpoint_2026-07-24/PREREGISTRATION.md	udt_observer_pair_navigation_checkpoint_2026-07-24	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_navigation_checkpoint_2026-07-24/VERIFICATION.json	udt_observer_pair_navigation_checkpoint_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_observer_pair_navigation_checkpoint_2026-07-24/verify_navigation_checkpoint.py	udt_observer_pair_navigation_checkpoint_2026-07-24	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_navigation_checkpoint_2026-07-24/verify_startup_independent.py	udt_observer_pair_navigation_checkpoint_2026-07-24	B4_GLOBAL;B5_JOINT	2	NO
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/AUDIT_REPORT.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/CATCH_PROOFS.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/COMMANDS.txt	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B4_GLOBAL	1	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/DERIVATION_RESULT.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/DERIVATION_STDOUT.txt	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/EXACT_DERIVATION.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/FALSIFICATION_CONTRACT.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/INDEPENDENT_RESULT.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT;B4_GLOBAL	2	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/INDEPENDENT_STDOUT.txt	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT;B4_GLOBAL	2	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/LAY_REPORT.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B5_JOINT	3	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/OBJECT_TYPE_LEDGER.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/PREREGISTRATION.md	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/REPOSITORY_GATES.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/ROUTE_OUTCOMES.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/ROUTE_UNIVERSE.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/RUN_ENVIRONMENT.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B5_JOINT	1	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SHA256SUMS.txt	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SOURCE_CAPABILITY_LEDGER.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SOURCE_MANIFEST.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SOURCE_SCOPE.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STATUS_LEDGER.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STRATUM_OUTCOMES.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/STRATUM_UNIVERSE.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT;B4_GLOBAL	2	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/TRANSITION_REINTERPRETATION.tsv	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B2_DEPTH;B3_LIFT;B5_JOINT	3	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/VERIFICATION_RESULT.json	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/build_manifest.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT	1	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/derive_pair_frame_groupoid.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/run_and_capture.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B5_JOINT	1	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/verify_audit.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/verify_groupoid_independent.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT;B4_GLOBAL	2	YES
udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/verify_repository_gates.py	udt_observer_pair_path_groupoid_assembly_audit_2026-07-26	B3_LIFT;B5_JOINT	2	YES
udt_observer_pair_triangle_consistency_audit_2026-07-26/AUDIT_REPORT.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/CATCH_PROOFS.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/COMMANDS.txt	udt_observer_pair_triangle_consistency_audit_2026-07-26	B4_GLOBAL;B5_JOINT	2	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/DERIVATION_RESULT.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/DERIVATION_STDOUT.txt	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/EXACT_DERIVATION.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/FALSIFICATION_CONTRACT.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/INDEPENDENT_RESULT.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT	1	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/INDEPENDENT_STDOUT.txt	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT	1	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/LAY_REPORT.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/PREREGISTRATION.md	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/REPOSITORY_GATES.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/ROUTE_OUTCOMES.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/ROUTE_UNIVERSE.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/RUN_ENVIRONMENT.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	B5_JOINT	1	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/SHA256SUMS.txt	udt_observer_pair_triangle_consistency_audit_2026-07-26	B4_GLOBAL;B5_JOINT	2	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_CAPABILITY_LEDGER.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_MANIFEST.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/SOURCE_SCOPE.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/STATUS_LEDGER.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/STRATUM_OUTCOMES.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B5_JOINT	2	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/STRATUM_UNIVERSE.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT	1	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/TRANSITION_GAP_LEDGER.tsv	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/VERIFICATION_RESULT.json	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B5_JOINT	2	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/build_manifest.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT	1	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/derive_triangle_consistency.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/run_and_capture.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	B5_JOINT	1	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/verify_repository_gates.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/verify_triangle_audit.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
udt_observer_pair_triangle_consistency_audit_2026-07-26/verify_triangle_independent.py	udt_observer_pair_triangle_consistency_audit_2026-07-26	B1_FOUNDING;B3_LIFT	2	NO
udt_observer_pair_xmax_bridge_audit_2026-07-27/AUDIT_REPORT.md	udt_observer_pair_xmax_bridge_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/CANDIDATE_OUTCOMES.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/CANDIDATE_UNIVERSE.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL	4	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/CATCH_PROOFS.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/COMMANDS.txt	udt_observer_pair_xmax_bridge_audit_2026-07-27	B5_JOINT	1	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/DERIVATION_RESULT.json	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/DERIVATION_STDOUT.txt	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/EXACT_DERIVATION.md	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/EXECUTED_COMMANDS.txt	udt_observer_pair_xmax_bridge_audit_2026-07-27	B5_JOINT	1	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/FALSIFICATION_CONTRACT.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/FRESH_ADVERSARIAL_REVIEW.md	udt_observer_pair_xmax_bridge_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/INDEPENDENT_OUTCOMES.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/INDEPENDENT_RESULT.json	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/INDEPENDENT_STDOUT.txt	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/LAY_REPORT.md	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/NEXT_STEP.md	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/PREMISE_LEDGER.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B5_JOINT	3	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/PREREGISTRATION.md	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/REPOSITORY_GATES.json	udt_observer_pair_xmax_bridge_audit_2026-07-27	B5_JOINT	1	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/RESPONSE_TYPE_LEDGER.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/SHA256SUMS.txt	udt_observer_pair_xmax_bridge_audit_2026-07-27	B5_JOINT	1	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/SOURCE_MANIFEST.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/SOURCE_SCOPE.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/STATUS_LEDGER.tsv	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/VERIFICATION_RESULT.json	udt_observer_pair_xmax_bridge_audit_2026-07-27	B5_JOINT	1	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/VERIFICATION_STDOUT.txt	udt_observer_pair_xmax_bridge_audit_2026-07-27	B5_JOINT	1	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/derive_observer_pair_xmax_bridge.py	udt_observer_pair_xmax_bridge_audit_2026-07-27	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	5	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/verify_audit.py	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/verify_observer_pair_xmax_bridge_independent.py	udt_observer_pair_xmax_bridge_audit_2026-07-27	B4_GLOBAL;B5_JOINT	2	YES
udt_observer_pair_xmax_bridge_audit_2026-07-27/verify_repository_gates.py	udt_observer_pair_xmax_bridge_audit_2026-07-27	B3_LIFT;B4_GLOBAL;B5_JOINT	3	YES
